subproduct_type,season,generated_volume_tons,moisture_pct,process_temperature_c,reuse_strategy,co2_emissions_kg,co2_per_ton
Husk,Rainy,28.85530144551322,7.5490249247862,57.52327919092245,Animal feed,1493.8664050696368,51.770951271830214
Bran,Rainy,39.873883920774986,11.500305888326622,788.0376883895151,Biomass combustion,15739.061562799674,394.7210558688352
Straw,Rainy,44.58541982708034,13.819421028299091,1032.35105732539,Biomass combustion,23066.648613205063,517.3585603245754
Straw,Dry,23.32589476439657,20.970397992731613,915.5948015062231,Biomass combustion,10820.595355700918,463.8876864100798
Bran,Dry,29.16867701139628,3.964181837585733,54.13026807824651,Composting,777.4067075028481,26.652107231298604
Bran,Dry,22.755373709354462,5.333239830494723,55.233046463654006,Animal feed,251.36972267731718,11.046609292730801
Straw,Dry,14.290580262438215,7.867114593793071,55.61246058798172,Composting,389.346633961885,27.24498423519269
Straw,Dry,1.3164833048493145,4.430642635349695,62.12444695026189,Animal feed,73.60721750971503,55.912002255235706
Husk,Dry,18.27184433205739,20.985267944947534,58.54258498468507,Composting,519.2316215148494,28.41703399387403
Silo dust,Rainy,53.013267883094684,20.106138862515035,502.06381678113127,Biochar,15969.626168056246,301.23829006867874
Husk,Rainy,33.01622506682754,33.31719549924935,65.10711440401346,Composting,1024.9175823799765,31.042845761605378
Husk,Rainy,31.89729066666794,29.446459781835763,325.3591592561876,Biochar,6226.845404314392,195.21549555371254
Husk,Rainy,21.011494013104386,17.969435478150036,400.32162705601434,Biochar,5046.813282122192,240.19297623360862
Silo dust,Dry,23.037371399349354,17.868936827508243,1019.1955683772821,Biomass combustion,11840.863361817497,513.9850010037135
Straw,Rainy,12.578738705532597,22.26286543487125,514.7566450369162,Biochar,3884.9936009135768,308.8539870221497
Husk,Dry,8.80223028984446,5.18879630492398,60.74248525452787,Composting,257.87888888435657,29.29699410181115
Straw,Rainy,7.228108472469193,30.527017885103614,234.49186916879518,Biochar,1016.9595997584636,140.6951215012771
Bran,Rainy,38.2777166968002,8.831672502961345,69.19905358020526,Animal feed,529.7563537259589,13.839810716041052
Silo dust,Rainy,27.39827885039685,9.606993742581983,482.3585071186641,Biochar,1321.5792883898293,48.23585071186641
Husk,Dry,25.123774803136847,11.474623544676787,81.31916388939015,Composting,942.8366183102507,37.527665555756066
Bran,Rainy,24.157186325098536,21.948834691342594,476.73547444863374,Biochar,6909.9526104239385,286.04128466918024
Silo dust,Dry,12.105384952505457,34.32859825792505,49.88086993695047,Composting,302.0577777035841,24.95234797478019
Straw,Rainy,6.499328773781706,11.417553532966563,68.94733608119648,Animal feed,403.30026474130614,62.05260247307684
Husk,Rainy,33.81712882493517,4.157694147085316,55.62217352394829,Animal feed,1692.8839868240316,50.05995617155346
Husk,Dry,10.240760988646679,9.884236896017024,54.608409015043904,Animal feed,503.30849822399085,49.147568113539506
Husk,Dry,31.911314991569384,7.892727108273134,678.3823434228874,Biomass combustion,10818.383974402743,339.0140449323646
Straw,Dry,28.36612988671652,15.68527930113909,722.7347688791458,Biochar,12300.712996603137,433.64086132748747
Silo dust,Dry,8.92577074595722,6.337306397389993,45.098465536162934,Animal feed,362.28470793321867,40.58861898254664
Husk,Rainy,24.07730579713422,15.336102459829835,67.29348912356156,Composting,768.484895299318,31.917395649424627
Straw,Rainy,36.93040304829523,31.98673865987685,66.46919925355492,Animal feed,2209.260886858105,59.82227932819943
Bran,Dry,55.95088509244979,16.73112222616703,493.2279579983316,Biochar,16557.92448140898,295.93677479899895
Husk,Dry,23.150555317241494,4.1099551296767896,59.375363458421816,Composting,665.5818310764129,28.750145383368725
Straw,Rainy,1.6692740006956832,15.206115961297796,48.846215853472586,Composting,40.96145726610685,24.53848634138903
Bran,Rainy,27.932082141625408,30.428241579980227,967.8696075909579,Biomass combustion,13803.00200491226,494.16301781321636
Silo dust,Dry,17.584022688781573,12.133945478985641,56.97283471542817,Composting,488.6447607560244,27.789133886171268
Silo dust,Dry,21.1316730421894,9.286080893898529,439.1508657618782,Biochar,927.9992511474419,43.915086576187825
Straw,Rainy,0.4196535095677776,30.07150403171288,566.3673610276036,Biochar,142.6068304559246,339.8204166165621
Straw,Rainy,16.976988746291084,3.9627887108188067,47.892213614931656,Composting,410.11117236172083,24.156885445972666
Bran,Dry,39.843126784346424,9.920037783866466,56.10218725957993,Animal feed,447.05731197251754,11.220437451915986
Bran,Rainy,8.379771168998662,6.591277659857612,808.3768111401673,Biomass combustion,3370.8505597699864,402.2604545862301
Bran,Rainy,25.860599649086172,23.01167700333756,60.66117420196848,Composting,756.7967343576634,29.264469680787393
Straw,Rainy,9.6615389124817,16.300737199716316,710.2013741378466,Biomass combustion,3512.44485764573,363.54921192813475
Silo dust,Dry,23.995170192554944,26.628476670679383,56.989552028865084,Animal feed,1230.7266001170744,51.29059682597858
Bran,Dry,28.104300456382134,7.204060536302423,57.56009148889703,Composting,787.5959444822332,28.024036595558815
Straw,Dry,27.808783939729167,11.697697975381715,77.27875179777506,Animal feed,1934.1253006886554,69.55087661799756
Straw,Rainy,53.72820366346781,13.605494787925522,415.5600469826778,Biochar,13396.376903211338,249.33602818960665
Straw,Rainy,7.360678379197924,25.1274707725546,454.22687815830017,Biochar,2006.0507767862218,272.5361268949801
Straw,Dry,58.65595197044044,14.178341848315931,54.51877085840262,Composting,1572.4199218353672,26.80750834336105
Husk,Rainy,8.825764528525545,18.063576337234444,458.8849480242253,Biochar,2430.0062981678975,275.3309688145352
Silo dust,Dry,20.672505770652332,29.501108989264214,51.51900280795006,Composting,529.3732819915022,25.60760112318002
Straw,Dry,11.887121867087647,31.66578325816684,996.9773952656848,Biomass combustion,6231.9775593645145,524.2629485123091
Husk,Rainy,32.7392815169751,15.918326241044905,65.98388906784389,Animal feed,1944.238607799297,59.3855001610595
Bran,Dry,49.57695039695982,11.921458639161973,63.22898686169141,Animal feed,626.9400690584199,12.645797372338283
Bran,Dry,21.393507685387085,30.98200596656494,68.30197290475684,Animal feed,1315.0969040385141,61.47177561428115
Bran,Dry,12.225787022611946,4.980377831859758,510.02205117727993,Biochar,623.5420974529115,51.002205117727996
Straw,Dry,10.248079755730647,11.333285736068202,835.6477114271212,Biomass combustion,4308.199087136556,420.39086246644837
Husk,Dry,27.052217767000922,11.455855146814235,74.20614007442481,Animal feed,1806.6965948477225,66.78552606698233
Husk,Rainy,30.191355787828712,27.673106610108455,68.13362361013269,Composting,973.7753675501526,32.253449444053075
Straw,Dry,8.030747160284083,8.984690467976451,58.722383962725026,Composting,228.78758310292665,28.488953585090012
Bran,Dry,18.002898641673372,12.452333380413808,979.5560314668687,Biomass combustion,8855.307223261427,491.8823018179435
Straw,Rainy,12.368354175086349,18.75342604806987,357.671431750409,Biochar,2654.28416771957,214.60285905024543
Bran,Dry,0.1,28.457647716450072,753.2625864734907,Biomass combustion,291.28181359592463,2912.8181359592463
Husk,Dry,25.31662561076578,26.484428349063233,61.675998076344484,Composting,751.1543890414785,29.670399230537797
Bran,Rainy,6.981762695701162,7.997804815420922,61.414940015733364,Composting,206.42262834273453,29.565976006293347
Straw,Rainy,20.91702460354914,27.389883292959766,1204.7436666306862,Biomass combustion,12836.518255906454,613.6875822065243
Bran,Rainy,26.7463712429552,31.762359236697513,533.3506203618955,Biochar,8559.11621691583,320.01037221713733
Husk,Dry,12.26297933665559,24.745462016506714,43.825192398349344,Animal feed,483.6846859253223,39.44267315851441
Silo dust,Rainy,28.855682585209642,9.53448913336897,60.86455902213321,Composting,846.7937712586216,29.345823608853284
Husk,Dry,57.80261756118002,20.23082569122309,57.38762277701093,Composting,1615.875012655831,27.955049110804374
Silo dust,Dry,41.07293123828218,27.234001708092528,397.4261572021397,Biochar,9794.074336234924,238.4556943212838
Silo dust,Dry,7.405875951197614,19.969001646011062,54.34371563051556,Animal feed,362.2165350180814,48.90934406746401
Bran,Dry,4.751878405121036,9.480304675074898,72.14090615080444,Composting,160.88131765115355,33.856362460321776
Silo dust,Rainy,11.206800736184722,23.789264129100097,655.9436799558521,Biochar,4410.618069254975,393.56620797351127
Straw,Rainy,22.104859858257697,19.70454904912178,298.6888212803957,Biochar,3961.4847213787953,179.2132927682374
Husk,Dry,10.930403030838097,2.9883384669285746,77.89057115237277,Composting,395.20214915323277,36.15622846094911
Bran,Rainy,23.498016079590457,25.5476454675148,882.1483455197692,Biomass combustion,10572.627510237515,449.9370276378576
Straw,Dry,31.969233340958482,7.652667669907672,57.6786520142331,Animal feed,1659.5480565314667,51.910786812809796
Straw,Rainy,10.107103075051157,10.523777654845325,71.583195799834,Composting,339.93501073145234,33.6332783199336
Husk,Rainy,10.37079977383609,22.619774556074304,50.216580676964604,Animal feed,468.70749317473764,45.19492260926814
Straw,Rainy,13.67307932177485,28.99887782249025,60.171568801323296,Composting,397.4576498633247,29.068627520529315
Straw,Rainy,31.899889141642312,34.33583253947735,59.62007214408779,Composting,920.2489225134586,28.84802885763512
Bran,Rainy,22.16943413289135,15.307636804538726,374.2640633989506,Biochar,4978.333501098784,224.55843803937032
Straw,Dry,28.233781155667657,9.543112249957451,57.34778427006015,Animal feed,1457.2303117589865,51.61300584305414
Silo dust,Rainy,26.89421131404428,33.432858329090905,247.07107561651114,Biochar,3986.8690303311982,148.24264536990668
Silo dust,Dry,20.24380836431913,16.821988432630828,68.74206021521327,Composting,657.8594792477011,32.496824086085304
Silo dust,Dry,38.92915798964952,30.105943056537306,44.48865098626361,Animal feed,1558.7151506915695,40.039785887637244
Husk,Rainy,29.60788088207602,22.61369527559586,746.4851329783139,Biochar,13261.105738477558,447.8910797869883
Bran,Rainy,23.287067505039573,24.38118271851209,53.93894944467671,Composting,618.8673202728393,26.575579777870686
Silo dust,Dry,54.17314349453314,21.354145565431587,73.68251662730478,Composting,1867.5111359883883,34.47300665092192
Bran,Dry,38.070148456207995,20.654283612281013,829.6173261676075,Biomass combustion,15929.562364190186,418.42658907710654
Bran,Dry,30.175751595527316,15.561285162406943,1048.4978631073348,Biomass combustion,15892.377209631648,526.660526062497
Straw,Rainy,4.742878666629163,17.91793883827036,69.22179260299043,Animal feed,295.47950706229653,62.29961334269139
Straw,Rainy,31.12210970422423,10.628004461865995,66.33138030019298,Composting,981.3595463352107,31.53255212007719
Husk,Rainy,15.250645885147527,10.819738691167545,54.82495409265569,Animal feed,752.5043644829054,49.34245868339012
Silo dust,Rainy,20.95451289364389,28.64737268082738,887.1407247186146,Biomass combustion,9551.460920537791,455.818799941421
Silo dust,Rainy,10.57976865694599,29.216182222926896,57.76214727973895,Composting,297.342905423962,28.104858911895576
Bran,Dry,24.44902232895532,19.084086386527975,1374.8580417897674,Biomass combustion,16923.706429140275,692.2038109105612
Straw,Dry,49.226465289789154,9.697344667410459,62.25523728177753,Composting,1471.9744373125495,29.902094912711014
Silo dust,Rainy,22.59184126454322,12.176326029823425,327.3091334793653,Biochar,4436.709592800606,196.38548008761916
Husk,Rainy,22.9975593458714,11.239091610704772,526.0050673542281,Biochar,7258.099651624767,315.60304041253687
Straw,Rainy,24.043620984298244,30.978149686417815,62.00956397886173,Animal feed,1341.84100833841,55.808607580975554
Straw,Dry,45.32082803627365,6.424446303618565,60.513086196571926,Animal feed,2468.252856113137,54.461777576914734
Straw,Dry,53.58416989944778,26.787094336335798,65.57419401124028,Animal feed,3162.3648776258856,59.01677461011626
Bran,Rainy,10.361565373460895,16.35052214624847,522.7035543780576,Biochar,3249.616229777169,313.6221326268345
Straw,Rainy,49.01898671853177,9.9925531011395,359.3997846783348,Biochar,1761.7413271790474,35.939978467833484
Husk,Rainy,0.5054049361075164,13.284319765943462,527.3034591319389,Biochar,159.90106264310995,316.3820754791633
Bran,Dry,4.845623080620699,21.30609524519452,343.10100883501457,Biochar,997.5229004371158,205.86060530100875
Husk,Rainy,7.68415250286232,33.19787185206302,35.391104248281216,Animal feed,244.75557805964226,31.851993823453096
Husk,Dry,19.709450632407506,28.682774282490694,65.01507282797289,Composting,611.1118004681617,31.00602913118916
Straw,Rainy,14.093684334182678,26.81217823533308,368.64468547001684,Biochar,3117.337097093086,221.1868112820101
Husk,Rainy,57.7421408656423,6.279634995775988,64.50263721057968,Animal feed,3352.068327616841,58.052373489521706
Husk,Rainy,10.86295107788992,23.140632032056956,293.809959650973,Biochar,1914.9859307311983,176.2859757905838
Straw,Dry,60.11213661587253,33.22013100394258,56.579823407710336,Composting,1661.0143128338532,27.631929363084136
Husk,Dry,45.06198564585877,31.56111960933474,1074.7593996545227,Biomass combustion,24520.012540942054,544.1396376458937
Husk,Rainy,10.546948595158868,15.10423834593346,57.24908279820688,Animal feed,543.4228200534136,51.52417451838619
Husk,Dry,26.125008699873455,20.90990633188399,828.9892111658378,Biomass combustion,10969.906102317113,419.9005722195319
Bran,Rainy,5.67535190621997,20.63485827936138,68.274927349331,Composting,183.3704551627221,32.309970939732395
Bran,Dry,19.966363160161887,10.565776695735229,911.1408337546064,Biomass combustion,9114.772588659578,456.5064010678686
Husk,Rainy,36.61351034521721,21.975318026620695,516.9658756817934,Biochar,11356.761262439768,310.179525409076
Husk,Rainy,11.140292838952377,1.196600142458185,64.06863927214694,Animal feed,642.3690629564294,57.661775344932245
Husk,Dry,51.07006064271923,29.693126988058708,909.9426804285707,Biomass combustion,23509.0179487881,460.3287650910524
Silo dust,Rainy,56.32916407796382,29.22276721859736,70.18263299326526,Composting,1862.9774401102813,33.0730531973061
Silo dust,Dry,16.780985085447167,24.525736986164713,57.898887962239485,Composting,472.54507557056274,28.159555184895794
Husk,Dry,24.492927858354896,26.57377403066244,741.707282408525,Biomass combustion,9307.265796542591,379.99808966765676
Bran,Dry,23.062280799295873,0.1,1092.5324218151472,Biomass combustion,12548.207992671048,544.1009110015764
Straw,Rainy,38.11141681299873,7.735704131108197,254.11424408314264,Biochar,968.4653874372748,25.411424408314268
Straw,Rainy,19.358734873364504,21.889056943442583,56.19479454898683,Composting,531.9377259416325,27.477917819594733
Straw,Dry,4.240837777915283,30.528689686574197,489.3458026351629,Biochar,1245.141699767685,293.6074815810977
Straw,Dry,47.117363307846304,13.694002705684937,437.63952377687116,Biochar,12372.252263800607,262.5837142661227
Bran,Dry,10.558929914942372,5.923645649842575,48.20546792261656,Animal feed,101.7996314623822,9.641093584523313
Husk,Rainy,11.663156245141298,13.921880110889811,64.13674070339806,Animal feed,673.2331450900607,57.72306663305826
Silo dust,Rainy,20.137178041228292,17.858704730538122,72.98511859724213,Animal feed,1322.7428947975443,65.68660673751792
Husk,Dry,2.9607537529500707,31.111172170564508,59.15671234147349,Composting,84.86315199563252,28.662684936589397
Silo dust,Dry,41.76185163922177,23.887840508819508,50.745370360889446,Composting,1056.4975095516395,25.29814814435578
Straw,Dry,18.251636731513955,8.55212246812556,835.5642683756787,Biomass combustion,7625.227420791648,417.7832121557431
Straw,Rainy,1.5850358592702358,11.23178075745668,46.65939369587909,Composting,37.507904168261554,23.663757478351634
Straw,Rainy,7.519017483361708,8.464760038357444,56.533891942486605,Composting,207.62681618402388,27.613556776994642
Silo dust,Dry,46.05349013421028,14.402783265821544,862.9035802973192,Biomass combustion,19929.180763718665,432.7398576229625
Straw,Rainy,23.38089645590925,11.987856941582645,52.32036723411682,Composting,606.2233178139593,25.92814689364673
Silo dust,Dry,17.396669265546887,9.53085739797218,61.89766259799169,Animal feed,969.1318480749057,55.70789633819252
Silo dust,Dry,8.399605130031482,15.831061136583813,932.7947252869996,Biomass combustion,3993.5317743007886,475.4427990933213
Silo dust,Dry,12.12058413815375,22.73547340632987,74.16574602025158,Composting,420.17578661372914,34.66629840810063
Husk,Rainy,29.103706548224967,33.844448188166965,624.3025279158929,Biochar,10901.710541867504,374.58151674953575
Bran,Rainy,10.66699571947945,12.944968881736767,56.35033110700118,Composting,293.7704748812498,27.540132442800477
Bran,Dry,18.737451203664666,19.67224670589423,453.26116749131353,Biochar,5095.7754050307385,271.9567004947881
Bran,Dry,28.568302161763235,22.336815833325502,52.8275917336805,Animal feed,1358.2751428134452,47.54483256031245
Silo dust,Rainy,27.513955238158182,12.557096087335456,534.7967582751348,Biochar,8828.624441216496,320.8780549650809
Straw,Rainy,14.042151111886808,8.675004459641826,53.26468607066687,Animal feed,673.1556936583648,47.93821746360018
Husk,Rainy,25.34874579078538,8.444805502474921,63.64565681566174,Composting,772.0787590770374,30.458262726264692
Husk,Rainy,35.53667531153814,19.60260456948958,501.13361642584294,Biochar,10685.173568773245,300.68016985550577
Silo dust,Rainy,33.44014081184219,13.776171293518118,54.97433680204332,Composting,902.5405295383978,26.989734720817328
Bran,Rainy,48.46416441046073,3.7610004349894988,762.6511552585912,Biomass combustion,18445.213129284555,380.5948860082534
Silo dust,Rainy,12.03380620915988,14.773496614610583,65.76241300895241,Animal feed,712.2349205968212,59.18617170805717
Silo dust,Rainy,38.25949268673706,13.838371407210357,439.68055333824765,Biochar,10093.172948967114,263.8083320029486
Bran,Dry,0.4918814468506074,28.20098998624577,65.69644312193081,Animal feed,29.08337534617857,59.126798809737735
Husk,Dry,2.371825365275931,12.236588546060494,561.4921910818939,Biochar,799.0568527274376,336.89531464913637
Silo dust,Rainy,44.47784722386253,12.075736047714468,63.565419827267526,Animal feed,2544.5277286180985,57.20887784454077
Straw,Rainy,29.60502674342388,22.917910693632315,487.98991797138723,Biochar,8668.172743238487,292.7939507828323
Husk,Dry,29.595708906629568,31.336955455085892,539.8694117119858,Biochar,9586.690773972769,323.92164702719145
Silo dust,Dry,10.6378862106497,24.039270781582825,74.25788314926187,Composting,369.16819552747637,34.70315325970475
Bran,Rainy,41.4070517390438,16.31173067811209,59.62474970005744,Animal feed,493.77701915156297,11.924949940011489
Silo dust,Rainy,7.071282450237907,14.169933395163318,58.44875457672271,Composting,200.6794732418463,28.37950183068909
Husk,Dry,18.255061528682567,9.599988187634981,62.029599753510915,Animal feed,1019.1187440899052,55.82663977815982
Husk,Dry,46.172934640527885,21.428456140911877,50.05073933623919,Composting,1155.2604796355477,25.02029573449568
Silo dust,Rainy,10.87333818088599,11.778060025221306,931.7006697886858,Biomass combustion,5096.19090150637,468.6868757990859
Bran,Dry,28.128319115811767,17.92059697659706,65.36203267867464,Composting,876.0512408766098,31.14481307146986
Bran,Dry,28.041783445774577,22.476937658124328,824.5698727944359,Biomass combustion,11724.330547699485,418.1021713676397
Silo dust,Dry,30.98126554964906,20.684504783611146,59.350909167962875,Animal feed,1654.889649791183,53.41581825116659
Silo dust,Rainy,5.233274838771797,33.67866559032131,357.22297176532027,Biochar,1121.6675939824431,214.33378305919217
Straw,Dry,56.778703841807314,26.82392074878034,828.5172248011227,Biomass combustion,23748.918974256012,418.2715942305326
Bran,Dry,40.683197849870986,33.591815256273485,56.19118960733573,Animal feed,2057.4335557933687,50.572070646602164
Bran,Rainy,24.42133630221537,20.975447352185768,67.57476910153581,Animal feed,1485.2395455958422,60.81729219138223
Straw,Dry,21.2844580582098,13.104826251503628,63.10116841141107,Animal feed,1208.7667552290409,56.791051570269964
Bran,Dry,36.93738421091196,29.178001213284496,62.07554300201231,Composting,1101.850193841086,29.83021720080492
Silo dust,Rainy,14.449946939988262,35.01718438859707,72.90541661922269,Animal feed,948.1314616069557,65.61487495730042
Silo dust,Dry,6.055525485337442,10.505430337718812,875.6788304315444,Biomass combustion,2669.4483103983125,440.8285155205748
Husk,Rainy,32.45581548136664,17.9195480406602,69.62453929919116,Composting,1066.1675575947168,32.849815719676464
Silo dust,Dry,8.59565690680421,23.532234475081495,58.76707016948007,Composting,245.0349135719967,28.506828067792032
Silo dust,Dry,19.02579134483179,5.669422510428203,789.7571583270808,Biomass combustion,7489.8758663816925,393.66961040578525
Silo dust,Rainy,14.173035055169574,13.794005412403909,60.86301399910694,Composting,415.91062766489557,29.345205599642778
Husk,Dry,60.86141724000275,12.865196733933205,502.82778251988617,Biochar,18361.686883084894,301.69666951193176
Husk,Dry,32.997476716979044,5.211963792744546,665.2938240754899,Biomass combustion,10950.306275775121,331.8528374062183
Silo dust,Rainy,17.57971904663764,20.509286992435285,47.94086352475558,Composting,425.0133598805487,24.176345409902233
Straw,Rainy,49.09139772169966,22.18173509435656,926.0706494739923,Biomass combustion,22889.99209263408,466.2729756116949
Silo dust,Rainy,29.413880776596432,11.848296722129056,530.1754056387003,Biochar,9356.70970328423,318.1052433832202
Straw,Rainy,19.673379899768825,18.501721589735773,556.5667050043595,Biomass combustion,5583.939346026086,283.83223291955545
Bran,Dry,59.52322439833106,11.762004946093532,66.68389559067039,Composting,1885.3123143909966,31.67355823626816
Silo dust,Dry,32.04884403289583,23.479454412232275,71.16865380184032,Animal feed,2052.785777153705,64.05178842165628
Silo dust,Dry,49.77261686318082,27.863762762929632,60.50170634238422,Composting,1453.394384055171,29.200682536953693
Silo dust,Rainy,6.935971839675152,29.598441580105114,561.9773650607581,Biomass combustion,2220.986975117099,320.2128016743966
Silo dust,Rainy,58.70625062602144,13.045826680686451,341.09962190626777,Biochar,12014.807935242306,204.65977314376067
Straw,Dry,13.087430220172163,28.43497238915569,906.709061247258,Biomass combustion,6186.501651675987,472.70560741103264
Straw,Rainy,10.871600500854136,10.920155896805694,62.77480532344045,Animal feed,614.2163444958024,56.4973247910964
Husk,Rainy,7.674855103428884,34.92458111417084,65.95380633196312,Animal feed,455.56731640568466,59.35842569876681
Bran,Dry,23.482958122201033,13.558720716111154,59.00641513087348,Composting,671.6728607948097,28.602566052349392
Husk,Rainy,11.800633126893295,25.67479105196072,50.42812735264119,Animal feed,535.5754471482943,45.38531461737706
Husk,Rainy,59.80629183133826,31.802879406324944,58.16567242494486,Composting,1690.5007310016022,28.266268969977947
Straw,Dry,9.863193165283807,17.19401582427042,442.6124776998926,Biochar,2619.3434189513473,265.56748661993555
Silo dust,Dry,39.59968991014357,8.410758402366664,59.224105220387514,Animal feed,2110.730581739754,53.301694698348754
Straw,Dry,8.854114061479686,18.61174855269156,872.7194629716525,Biomass combustion,3974.165973268028,448.8496472569579
Husk,Dry,31.476349168346214,18.507148989696017,276.16605586858384,Biochar,5215.619521778732,165.6996335211503
Straw,Rainy,9.388915351841915,24.15592843943314,291.30000220450233,Biochar,1640.9946376136613,174.7800013227014
Silo dust,Rainy,59.17810668488116,17.896312517200915,444.0123068745504,Biochar,15765.4845993734,266.40738412473024
Silo dust,Rainy,0.8285060750032747,23.568248424915655,630.0234137335063,Biochar,313.18693540350694,378.0140482401038
Silo dust,Rainy,19.287499839608103,27.133752124930933,637.7544523347325,Biochar,7380.4133382693035,382.6526714008395
Husk,Rainy,19.867890722643686,31.119865698380792,419.5089739170233,Biochar,5000.8550705710795,251.70538435021396
Bran,Dry,6.8724463055781335,8.372357363069769,63.42662830084304,Animal feed,87.17921946828125,12.685325660168608
Silo dust,Dry,18.712690350610252,14.905784231330774,57.741767570342034,Composting,525.764978489339,28.096707028136812
Straw,Dry,5.427826917189337,27.818010766518036,938.8984783183186,Biomass combustion,2791.529073310775,514.2995743785245
Silo dust,Rainy,13.06275411926104,20.525930412222728,44.17263944725952,Animal feed,519.3146951084899,39.755375502533575
Silo dust,Dry,51.92074518526157,30.443981815834192,354.85204800810493,Biochar,11054.509657858212,212.91122880486293
Husk,Rainy,56.639143872463414,34.31188469268021,542.7141147081851,Biochar,18443.317694744106,325.62846882491107
Silo dust,Rainy,19.62733082699945,16.466898509742517,249.64443169566556,Biochar,2939.912310005457,149.78665901739933
Straw,Dry,16.380174270054354,10.507710918598397,64.29422060319138,Animal feed,947.8354842338344,57.86479854287224
Husk,Rainy,12.56009802174173,15.818415899648327,66.79215960699187,Composting,398.3669188077633,31.71686384279675
Bran,Dry,45.68978283307678,9.468400136638692,999.6553745961949,Biomass combustion,22845.288470791493,500.00869021974904
Husk,Dry,19.798218550175346,22.03364645627618,603.4102470110236,Biomass combustion,6130.075894883065,309.6276505559018
