subproduct_type,season,generated_volume_tons,moisture_pct,process_temperature_c,reuse_strategy,co2_emissions_kg,co2_per_ton
Bran,Dry,13.657658648541773,21.05689833335959,380.3060254919428,Biochar,3116.4539268915487,228.1836152951657
Silo dust,Rainy,11.38621513568972,8.63904017281875,51.96636203939729,Animal feed,532.5301601997455,46.769725835457564
Husk,Dry,15.933226761055412,3.7400462488341057,869.2079588707531,Biomass combustion,6889.1096554698615,432.37379087006286
Husk,Rainy,21.003259019778437,8.507694654815403,368.8786786144452,Biochar,774.7654433812799,36.887867861444526
Bran,Rainy,20.248270889301725,25.737238983684925,48.95565323802072,Composting,497.74828577697457,24.58226129520829
Husk,Rainy,24.263868375611096,14.20356653158221,80.19837891654255,Animal feed,1751.3306189715354,72.1785410248883
Straw,Dry,47.82031483376709,6.339217736181704,732.207099834966,Biomass combustion,17489.108534125455,365.7254996108049
Straw,Dry,48.23370195245841,9.468906323963152,704.3667895301528,Biochar,3397.421779140739,70.43667895301527
Silo dust,Dry,4.811794703080967,5.182806909205337,417.7860424809936,Biochar,201.0300666231205,41.77860424809936
Husk,Dry,22.117995327967307,6.0897548413012945,364.06597163006893,Biochar,805.2409459585743,36.40659716300689
Bran,Rainy,14.95456712636872,26.569540575896504,945.4684442387764,Biomass combustion,7293.444506673222,487.7068286258194
Straw,Dry,52.029368124870004,12.297466965858877,363.8079621984177,Biochar,11357.21903518816,218.28477731905065
Bran,Dry,11.982888506201387,16.090637822062078,477.7062750437512,Biochar,3434.580619537227,286.62376502625074
Bran,Dry,16.628981582910832,16.738899519640725,62.93393955641903,Animal feed,209.3054643647431,12.586787911283805
Straw,Dry,41.265073402947955,9.850070098321904,49.9084171065037,Animal feed,1853.5270457923368,44.91757539585333
Bran,Dry,16.753925878774048,20.42362847639757,317.2063486231548,Biochar,3188.6709918653373,190.32380917389287
Straw,Rainy,49.24703102176435,23.415892985281282,393.3039024446756,Biochar,11621.429690804353,235.9823414668054
Bran,Dry,12.476125393858913,12.002093303115267,810.2448284654672,Biomass combustion,5087.518233786537,407.7803062392072
Straw,Rainy,47.29679417094262,26.20523314864479,64.21473449875903,Animal feed,2733.435972296581,57.79326104888314
Husk,Dry,26.285299783445467,9.527182201239711,608.2496363580202,Biochar,1598.8024034842254,60.82496363580202
Silo dust,Rainy,5.858662043639804,10.02699095384203,63.059531342554386,Composting,177.07110332473422,30.22381253702176
Straw,Dry,47.59743712688641,8.192596278539744,418.2426801176262,Biochar,1990.727967067918,41.82426801176262
Straw,Dry,48.178236677411704,8.649077110288443,749.0158513368146,Biomass combustion,18044.004164183712,374.5260393194012
Silo dust,Rainy,6.555062481629888,7.981609519029073,66.94277554425037,Composting,208.300942962664,31.777110217700148
Straw,Rainy,43.91959282338112,16.109569495083328,718.1284463028135,Biomass combustion,15849.271560658231,360.8701843934373
Straw,Rainy,47.01832712775839,20.569539248294575,518.3418504623424,Biochar,14622.940013427622,311.00511027740544
Bran,Dry,19.296286124999202,13.21759626967534,62.76942196666193,Composting,580.9681210928036,30.107768786664774
Silo dust,Rainy,5.30027223274277,7.067375228469735,318.6334691027684,Biochar,168.88441287079047,31.863346910276842
Husk,Dry,15.24074762662688,6.841489534314307,57.57106635753794,Composting,427.1741753135444,28.028426543015176
Straw,Dry,45.93786687078335,8.929343628092155,488.8242647785344,Biochar,2245.5543998604867,48.88242647785344
Silo dust,Rainy,6.686828618791999,7.607160414154793,974.2819429686168,Biomass combustion,3249.3909313588565,485.93901782185515
Bran,Rainy,12.366222836725047,25.55465101420384,372.35181919403567,Biochar,2762.7513418880394,223.41109151642138
Husk,Dry,18.09811972890205,12.18256980484917,421.7981069236965,Biochar,4580.251584317572,253.0788641542179
Silo dust,Dry,4.301366407763605,4.776534017628148,279.9795125451934,Biochar,120.42944701239237,27.99795125451934
Husk,Rainy,23.72702098672701,15.584909104000754,767.1126006061081,Biomass combustion,9173.699743529744,386.6351257775491
Husk,Rainy,24.49567856843746,15.28493888742049,65.59159288903184,Animal feed,1446.039518581379,59.03243360012866
Husk,Rainy,17.47584717577525,20.75866064665925,529.5071616805784,Biochar,5552.151741604983,317.70429700834705
Straw,Dry,50.94751321043276,10.140104326226362,778.7787218389096,Biomass combustion,19852.998953656675,389.6755249202484
Straw,Dry,53.18740465177732,8.569056605737057,887.3610829748243,Biomass combustion,23598.38481104738,443.68370604935717
Bran,Dry,18.209652674807757,15.795466581896662,731.9366010132575,Biomass combustion,6739.70910185039,370.117388959015
Bran,Dry,10.066805076802169,14.670186853889449,55.31417068089984,Animal feed,111.36739484591683,11.062834136179967
Silo dust,Dry,7.629828907168095,6.612278257988645,507.99089674719204,Biochar,387.5883628579969,50.799089674719205
Bran,Dry,10.942551611332378,18.598976027575706,488.87201230511084,Biochar,3209.704335590756,293.3232073830665
Husk,Rainy,7.986230325501564,13.23023620945348,51.04001193185498,Animal feed,366.8555619937277,45.936010738669474
Husk,Dry,21.766036972539215,6.138237611613191,448.02146847850344,Biochar,975.1651847394419,44.802146847850345
Straw,Dry,47.07842982094897,8.754701276531096,1020.9846265021499,Biomass combustion,24034.983966920692,510.5307050029438
Husk,Dry,19.074173855125633,8.412099035759026,661.0795800971271,Biomass combustion,6303.569684173553,330.476681823871
Silo dust,Rainy,0.8642905471280153,8.559610745984084,198.25668976024707,Biochar,17.135138286467313,19.82566897602471
Husk,Dry,32.42233684320716,5.100119640967495,794.550380959524,Biomass combustion,12853.625698923817,396.4435309238604
Husk,Dry,16.239217972047083,7.381581845900273,682.3932123384785,Biomass combustion,5530.876196788914,340.5875951852688
Silo dust,Rainy,3.983089319940513,8.366493341202963,882.7240608345087,Biomass combustion,1756.3843715984153,440.9603276545771
Bran,Dry,14.028342272898358,12.662545044215108,919.8205082003972,Biomass combustion,6491.896450156123,462.77003539455626
Bran,Dry,15.976876421758721,18.991851106528767,67.93968665195621,Composting,514.0699732173196,32.17587466078248
Silo dust,Dry,4.878678372370758,6.901190685753008,66.06484958813978,Composting,153.31705300568768,31.425939835255914
Straw,Dry,44.82172458858487,9.8255688031687,51.01187036071337,Composting,1138.6846245655204,25.404748144285346
Husk,Dry,19.09260835210402,9.662698534126509,1026.2239056706285,Biomass combustion,9806.718323910107,513.6395270387139
Silo dust,Rainy,7.103900811656532,6.669114659559961,352.104475389273,Biochar,250.13152685057537,35.2104475389273
Husk,Rainy,20.733965059927748,12.550816844949681,843.4507261249446,Biomass combustion,8782.966831734824,423.6028567786846
Straw,Rainy,50.60548798096472,20.878898913332264,509.23519211081737,Biochar,15462.057236308936,305.5411152664904
Husk,Dry,18.465594256563136,6.2237042085452465,541.974761432799,Biochar,1000.7886041915671,54.19747614327991
Silo dust,Dry,1.651111472344608,5.11391962810077,765.571580652501,Biomass combustion,605.1512221876226,366.5114271953407
Husk,Dry,22.209703247847045,8.337309343933455,1021.3478272549464,Biomass combustion,11340.06303788406,510.59047981576873
Bran,Rainy,15.277877799990799,23.221279118188264,80.37466625158915,Composting,567.5711206826834,37.14986650063566
Straw,Dry,49.33575440048779,10.413448094489988,495.1632701649596,Biochar,14657.552091000498,297.09796209897576
Straw,Dry,47.13964835856748,7.850201885381759,73.49311348643475,Composting,1621.4740524035683,34.3972453945739
Straw,Rainy,46.73423882310609,12.281368963396691,947.5413925518244,Biomass combustion,22177.392452033182,474.54271237789703
Silo dust,Dry,3.3280918408386073,6.900935612994575,59.17698364726672,Composting,95.41903378095625,28.670793458906687
Straw,Rainy,49.23059744291633,8.203048869546281,68.38353649401714,Composting,1592.777929958556,32.35341459760686
Bran,Rainy,11.306845939869653,20.65841710890483,874.7917401467453,Biomass combustion,5083.359056629578,449.5824108388072
Silo dust,Rainy,3.6587595818467102,11.001164636085957,393.8114336452571,Biochar,864.5168137742247,236.2868601871543
Bran,Dry,25.95412579936376,11.01418434121331,693.220597493513,Biomass combustion,9019.07422031658,347.5005974016537
Husk,Dry,16.534065863817904,4.361384142670553,442.1729336196585,Biochar,731.0916407665017,44.21729336196586
Husk,Dry,26.98539750366658,7.308780970606603,758.7155150198405,Biochar,2047.4239765009509,75.87155150198406
Husk,Dry,18.925394848556323,5.7885906630281285,472.7653282631304,Biochar,894.7270508087088,47.276532826313044
Husk,Dry,26.36820166075823,3.7681600090580156,56.013856935197204,Composting,722.6348784894476,27.405542774078885
Bran,Dry,9.082969058667345,18.330907085948294,1083.318495355958,Biomass combustion,5026.8403093918805,553.4358068296028
Silo dust,Dry,8.029273813160717,5.111172160289536,76.28542655231004,Composting,285.1530001627069,35.51417062092402
Silo dust,Rainy,5.8481220889281795,7.3807929601567075,732.7878439012666,Biomass combustion,2132.8200962774463,364.7017048969203
Straw,Dry,45.84284817759246,10.195351711120558,58.74162059839278,Composting,1306.3675188071054,28.49664823935711
Bran,Rainy,13.190943303837162,17.607418087876614,51.61803685990481,Animal feed,136.17811953487623,10.323607371980962
Husk,Dry,14.519384876309658,7.112763390965894,59.64004588022758,Animal feed,779.3431021582115,53.67604129220483
Bran,Dry,13.33090255121995,17.090863213532206,451.43232582106,Biochar,3610.8002063946747,270.859395492636
Straw,Dry,47.1075982385138,10.312375645881755,52.22081187332619,Animal feed,2213.9973228758954,46.99873068599357
Straw,Rainy,40.35489188019882,10.3016674036334,713.2924436929852,Biochar,17270.903666515933,427.9754662157911
Bran,Rainy,12.4187895649542,14.777578108372936,54.587959028406914,Composting,333.26049820642186,26.835183611362766
Bran,Rainy,12.28663100132989,14.795769063389045,363.9939144876925,Biochar,2683.3553484239424,218.3963486926155
Bran,Rainy,25.166468847332283,24.22736471421168,912.8030428331714,Biomass combustion,11674.515152777543,463.89166567621487
Silo dust,Dry,5.987903743987441,5.061115609367388,62.34609682597438,Composting,179.2684893628394,29.938438730389752
Husk,Rainy,17.390490929084226,10.450955020003626,984.7221224524394,Biomass combustion,8579.972131903694,493.3714733466418
Bran,Dry,24.791737271102967,18.302878904995712,77.18850490404822,Animal feed,1722.2734205373656,69.4696544136434
Bran,Dry,15.423914323219794,14.138679922409253,887.3021187227358,Biomass combustion,6899.162862752837,447.30298147251466
Bran,Rainy,16.204624986447342,15.901914853523303,616.444025394821,Biochar,5993.5465539954575,369.8664152368926
Straw,Rainy,43.921576664641975,25.80953212383053,39.02104558691326,Animal feed,1542.47926075209,35.11894102822193
Straw,Rainy,44.73340573031283,19.54025269752051,466.1357924642508,Biochar,12511.104917834538,279.6814754785505
Silo dust,Rainy,3.9529112374262856,8.210404874151806,59.62643158758061,Animal feed,212.12819232315934,53.66378842882255
Husk,Rainy,14.137041955736287,13.626146611429611,471.72143096473434,Biochar,4001.2473965810445,283.0328585788406
Silo dust,Rainy,1.150376644074667,8.306733633018355,442.13823614585147,Biochar,50.862550031455726,44.213823614585145
Husk,Rainy,16.7311683067559,11.282803097412144,658.2348744095584,Biochar,6607.823081473593,394.9409246457351
Straw,Rainy,45.41269287497483,12.213400065077579,1001.1601862241479,Biomass combustion,22768.05601569888,501.3588619019215
Straw,Dry,44.95240869766603,12.387912519976556,70.24587566848315,Composting,1487.8505684383656,33.09835026739326
Straw,Rainy,46.95224426971766,19.90919530420492,449.2270777745262,Biochar,12655.331692944605,269.53624666471575
Silo dust,Rainy,7.2675401937341295,8.610183439294637,746.5158350785052,Biomass combustion,2713.196837328323,373.3308334046182
Bran,Dry,9.488598390684253,12.616721839593957,772.5120681467031,Biomass combustion,3704.6576386152656,390.43254715600955
Bran,Rainy,15.961413371995206,31.332977617141204,67.08367167120271,Composting,508.10715248208436,31.833468668481082
Straw,Dry,46.616000334444244,11.578268050293357,557.9543620811642,Biochar,15605.760437628103,334.77261724869845
Bran,Dry,8.101909176055347,12.085029796376142,72.14269650459279,Animal feed,116.89871495918729,14.42853930091856
Bran,Rainy,22.234667690997785,18.52800000184581,61.127511084731495,Composting,654.8332967537043,29.4510044338926
Silo dust,Dry,6.713234209251355,4.464386661574588,59.010173309862616,Composting,192.02581670930516,28.604069323945048
Husk,Dry,16.93101561578562,7.287056725263339,928.3931841353333,Biomass combustion,7848.661910973277,463.5671060190615
Straw,Dry,49.31716531925429,11.600819050455364,468.05832066083633,Biochar,13849.9857474498,280.8349923965018
Straw,Dry,43.823054140082235,10.29047743356333,62.50495063797811,Composting,1314.7784050329242,30.001980255191246
Silo dust,Rainy,4.951944283838792,7.359517341102597,497.032231052829,Biochar,246.1275915445698,49.7032231052829
Silo dust,Dry,7.193506853599882,3.144162229049676,638.0435146402655,Biochar,458.9770395459707,63.80435146402656
