date,baseline_order_quantity_tons,cost_sensitivity,current_inventory_tons,demand_index,destination_profile,expected_requirement_tons,expected_waste,expected_waste_rate,expected_yield,expected_yield_rate,formulation_class,lead_time_days,manufacturing_context_profile,priority_level,process_lead_time_days,process_type,product_family,product_family_alias,projected_stock_after_lead_time_tons,purchase_price_index,purchase_trigger_gap_tons,purchase_trigger_label,purchase_trigger_proba_heuristic,quantity_optimizer_target_tons,raw_material_id,recipe_profile,replenishment_gap_tons,safety_coverage_days,safety_stock_tons,shelf_life_class,shelf_life_days,supply_index,synthetic_inventory_coverage_days,synthetic_inventory_level,synthetic_lead_time_days,synthetic_planned_orders,synthetic_plant_capacity_utilization,synthetic_plant_production_volume,synthetic_procurement_need,synthetic_procurement_need_coverage_gap,synthetic_procurement_need_hybrid,synthetic_procurement_need_pressure,synthetic_procurement_need_refined,synthetic_raw_material_requirement,synthetic_waste_rate,synthetic_yield_rate,unit_purchase_cost,date_year,date_month,date_quarter,date_week_of_year,synthetic_raw_material_requirement_lag_1,synthetic_raw_material_requirement_lag_2,synthetic_raw_material_requirement_lag_4,synthetic_raw_material_requirement_lag_8,synthetic_inventory_coverage_days_lag_1,synthetic_inventory_coverage_days_lag_2,synthetic_inventory_coverage_days_lag_4,synthetic_inventory_coverage_days_lag_8,synthetic_lead_time_days_lag_1,synthetic_lead_time_days_lag_2,synthetic_lead_time_days_lag_4,synthetic_lead_time_days_lag_8,synthetic_plant_capacity_utilization_lag_1,synthetic_plant_capacity_utilization_lag_2,synthetic_plant_capacity_utilization_lag_4,synthetic_plant_capacity_utilization_lag_8,synthetic_plant_production_volume_lag_1,synthetic_plant_production_volume_lag_2,synthetic_plant_production_volume_lag_4,synthetic_plant_production_volume_lag_8,synthetic_waste_rate_lag_1,synthetic_waste_rate_lag_2,synthetic_waste_rate_lag_4,synthetic_waste_rate_lag_8,synthetic_yield_rate_lag_1,synthetic_yield_rate_lag_2,synthetic_yield_rate_lag_4,synthetic_yield_rate_lag_8,demand_index_lag_1,demand_index_lag_2,demand_index_lag_4,demand_index_lag_8,supply_index_lag_1,supply_index_lag_2,supply_index_lag_4,supply_index_lag_8,synthetic_raw_material_requirement_roll_mean_4,synthetic_raw_material_requirement_roll_mean_12,synthetic_inventory_coverage_days_roll_mean_4,synthetic_inventory_coverage_days_roll_mean_12,demand_index_roll_mean_4,demand_index_roll_mean_12,supply_index_roll_mean_4,supply_index_roll_mean_12,synthetic_lead_time_days_roll_mean_4,synthetic_lead_time_days_roll_mean_12,synthetic_plant_capacity_utilization_roll_mean_4,synthetic_plant_capacity_utilization_roll_mean_12,synthetic_plant_production_volume_roll_mean_4,synthetic_plant_production_volume_roll_mean_12,synthetic_waste_rate_roll_mean_4,synthetic_waste_rate_roll_mean_12,synthetic_yield_rate_roll_mean_4,synthetic_yield_rate_roll_mean_12,demand_supply_gap,demand_supply_ratio,cost_sensitivity__high,cost_sensitivity__low,cost_sensitivity__medium,destination_profile__cooked_emulsion,destination_profile__cured_embutido,destination_profile__fresh_preparation,formulation_class__cooked_emulsion,formulation_class__cured,formulation_class__fresh_prepared,manufacturing_context_profile__cooked_emulsion,manufacturing_context_profile__cured_embutido,manufacturing_context_profile__fresh_preparation,priority_level__planned_campaign,priority_level__service_critical,priority_level__standard_service,process_type__cooking_emulsification,process_type__curing_maturation,process_type__fresh_forming,product_family__cooked_emulsion,product_family__cured_embutido,product_family__fresh_preparation,product_family_alias__cooked_emulsion,product_family_alias__cured_embutido,product_family_alias__fresh_preparation,raw_material_id__rm_cooked_emulsion,raw_material_id__rm_cured_embutido,raw_material_id__rm_fresh_preparation,recipe_profile__fermented_dry_spiced,recipe_profile__high_throughput_standard,recipe_profile__marinated_short_run,shelf_life_class__long,shelf_life_class__medium,shelf_life_class__short
2009-12-14,0.0,high,2682.027421518687,112.93301747519486,cured_embutido,1270.5320760407649,0.031,0.031,0.79,0.79,cured,9,cured_embutido,planned_campaign,11.0,curing_maturation,cured_embutido,cured_embutido,1048.4861808948463,100.0,40.54131285438075,1,0.5093056951506282,0.0,rm_cured_embutido,fermented_dry_spiced,0.0,6.0,1089.027493749227,long,28.0,,14.77663752428431,2682.027421518687,9,197.01918166385383,0.6085024603578995,973.6039365726392,188.08064882828936,156.1740458127397,192.6902867633836,188.08064882828936,192.6902867633836,1270.5320760407649,0.030030538476902,0.7893085156702263,1000.0,2009,12,4,51,1335.8520954690284,1290.8583113526677,1269.6126175606864,1293.059005493922,13.437019637190383,13.503109014604847,13.022503320519505,9.56907494436467,9.0,9.0,9.0,2.0,0.6376680057606037,0.6206803288984044,0.613859505620344,0.6643632295782236,1020.268809216966,993.088526237447,982.1752089925504,1062.9811673251577,0.0327395223743299,0.0288494232395572,0.0301022447594392,0.0251708474433452,0.788763910539215,0.791518750322456,0.7968894397679827,0.8427591467156527,112.93301747519486,115.73540014419612,115.73540014419612,115.03673567480344,,,,,1300.883563005808,1330.4644588367648,13.867534229538787,11.34151457092928,114.33420880969548,115.26154141060414,,,9.0,5.916666666666667,0.6228684833921654,0.663141465676187,996.5895734274648,1061.0263450818993,0.0314098063642574,0.0283958704453346,0.7901706566510002,0.8191322945348997,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2009-12-21,0.0,high,2492.8754335362687,112.93301747519486,cured_embutido,1264.594729441675,0.031,0.031,0.79,0.79,cured,9,cured_embutido,planned_campaign,11.0,curing_maturation,cured_embutido,cured_embutido,866.9679242541151,100.0,216.97041526732073,1,0.5498757271961608,0.0,rm_cured_embutido,fermented_dry_spiced,0.0,6.0,1083.9383395214359,long,28.0,,13.798988425689704,2492.8754335362687,9,240.5473933076016,0.6079335104768007,972.693616762881,229.63403575819345,278.467958193477,208.788031980548,229.63403575819345,208.788031980548,1264.594729441675,0.0320915875196999,0.7938582027289574,1000.0,2009,12,4,52,1270.5320760407649,1335.8520954690284,1306.2917691607706,1323.8678938517646,14.77663752428431,13.437019637190383,13.753370742075614,9.458486321916716,9.0,9.0,9.0,3.0,0.6085024603578995,0.6376680057606037,0.6246231385517542,0.6829559133516777,973.6039365726392,1020.268809216966,999.3970216828068,1092.7294613626843,0.030030538476902,0.0327395223743299,0.0340197413662406,0.0268745066320626,0.7893085156702263,0.788763910539215,0.7910914500721031,0.8475891225478791,112.93301747519486,112.93301747519486,115.73540014419612,115.03673567480344,,,,,1290.4593030760338,1317.5580326594693,13.878938650442311,11.766981413520552,113.63361314244516,114.80191632048157,,,9.0,6.333333333333333,0.618696076373427,0.6522870573134844,989.9137221974834,1043.6592917015748,0.0309277679026222,0.0291275228138375,0.7908623448152137,0.8143316610467887,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2009-12-28,0.0,high,2778.710262729694,112.93301747519486,cured_embutido,1331.309140606043,0.031,0.031,0.79,0.79,cured,9,cured_embutido,planned_campaign,11.0,curing_maturation,cured_embutido,cured_embutido,1067.0270819504958,100.0,74.09503856896958,1,0.5162272326834489,0.0,rm_cured_embutido,fermented_dry_spiced,0.0,6.0,1141.1221205194654,long,28.0,,14.610409592961496,2778.710262729694,9,203.68399727877093,0.6361107834136256,1017.7772534618008,194.443089452539,160.85523777892675,196.50089185329205,194.443089452539,196.50089185329205,1331.309140606043,0.0331946550144057,0.7898706515252192,1000.0,2009,12,4,53,1264.594729441675,1270.5320760407649,1290.8583113526677,1374.8849797763176,13.798988425689704,14.77663752428431,13.503109014604847,9.1238139908193,9.0,9.0,9.0,3.0,0.6079335104768007,0.6085024603578995,0.6206803288984044,0.7067001596252583,972.693616762881,973.6039365726392,993.088526237447,1130.7202554004134,0.0320915875196999,0.030030538476902,0.0288494232395572,0.0282311705757225,0.7938582027289574,0.7893085156702263,0.791518750322456,0.8456284190356049,112.93301747519486,112.93301747519486,115.73540014419612,115.73540014419612,,,,,1300.5720103893775,1309.0230279159623,14.155763795031472,12.245765774071607,112.93301747519486,114.6266064705142,,,9.0,6.833333333333333,0.6225536900022324,0.6433537808285895,996.0859040035716,1029.366049325743,0.0320140758463343,0.02960123039106,0.7904503201159044,0.8091265126286712,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2010-01-04,0.0,high,2431.072181506732,114.70542795344522,cured_embutido,1261.7954352023105,0.031,0.031,0.79,0.79,cured,9,cured_embutido,planned_campaign,11.0,curing_maturation,cured_embutido,cured_embutido,808.7637648180469,100.0,272.7751796410764,1,0.5627204374155367,0.0,rm_cured_embutido,fermented_dry_spiced,0.0,6.0,1081.5389444591233,long,28.0,,13.486738654921991,2431.072181506732,9,259.0122018459756,0.6050325556726079,968.0520890761728,247.2611172487297,316.96822219581185,218.30871142162687,247.2611172487297,218.30871142162687,1261.7954352023105,0.03248256353397,0.792122775752099,1000.0,2010,1,1,1,1331.309140606043,1264.594729441675,1335.8520954690284,1277.2847860782083,14.610409592961496,13.798988425689704,13.437019637190383,13.17401956662684,9.0,9.0,9.0,9.0,0.6361107834136256,0.6079335104768007,0.6376680057606037,0.6089311634192496,1017.7772534618008,972.693616762881,1020.268809216966,974.2898614707992,0.0331946550144057,0.0320915875196999,0.0327395223743299,0.0280944849064757,0.7898706515252192,0.7938582027289574,0.788763910539215,0.7842119816943399,112.93301747519486,112.93301747519486,112.93301747519486,115.73540014419612,,,,,1282.0578453226983,1299.9952366695131,14.168193549464377,12.642847644664611,113.37612009475744,114.59899749373436,,,9.0,7.416666666666667,0.6143948274802334,0.6347800628938708,983.0317239683734,1015.6481006301932,0.0319498361362444,0.0301567738201792,0.7912900364191254,0.8044676971976447,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2010-01-11,0.0,high,2691.1225794710226,114.70542795344522,cured_embutido,1350.0399764986914,0.031,0.031,0.79,0.79,cured,9,cured_embutido,planned_campaign,11.0,curing_maturation,cured_embutido,cured_embutido,955.3568954012767,100.0,201.8202273118875,1,0.5434916563735833,0.0,rm_cured_embutido,fermented_dry_spiced,0.0,6.0,1157.1771227131642,long,28.0,,13.953555734810804,2691.1225794710226,9,244.66361605565643,0.644760740509562,1031.6171848152992,233.56351023188603,274.1002531885666,217.03148201940616,233.56351023188603,217.03148201940616,1350.0399764986914,0.0328183192044277,0.7892159828086199,1000.0,2010,1,1,2,1261.7954352023105,1331.309140606043,1270.5320760407649,1269.6126175606864,13.486738654921991,14.610409592961496,14.77663752428431,13.022503320519505,9.0,9.0,9.0,9.0,0.6050325556726079,0.6361107834136256,0.6085024603578995,0.613859505620344,968.0520890761728,1017.7772534618008,973.6039365726392,982.1752089925504,0.03248256353397,0.0331946550144057,0.030030538476902,0.0301022447594392,0.792122775752099,0.7898706515252192,0.7893085156702263,0.7968894397679827,114.70542795344522,112.93301747519486,112.93301747519486,115.73540014419612,,,,,1301.93482043718,1304.7436509199106,13.962423102096,13.008221043868458,113.81922271432003,114.57138851695451,,,9.0,8.0,0.623459397518149,0.6331465221381489,997.5350360290385,1013.0344354210384,0.0326467813181258,0.0307940631336027,0.7912669032037238,0.8000057668720585,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2010-01-18,0.0,high,2637.6073282571274,114.70542795344522,cured_embutido,1340.5002004021785,0.031,0.031,0.79,0.79,cured,9,cured_embutido,planned_campaign,11.0,curing_maturation,cured_embutido,cured_embutido,914.1070705971836,100.0,234.8931011761124,1,0.5509308970430554,0.0,rm_cured_embutido,fermented_dry_spiced,0.0,6.0,1149.000171773296,long,28.0,,13.77340435477781,2637.6073282571274,9,255.8175095394728,0.6422935558807886,1027.6696894092618,244.2113644442593,300.96921924582097,222.0133568385189,244.2113644442593,222.0133568385189,1340.5002004021785,0.028696812933184,0.7886313884370718,1000.0,2010,1,1,3,1350.0399764986914,1261.7954352023105,1264.594729441675,1306.2917691607706,13.953555734810804,13.486738654921991,13.798988425689704,13.753370742075614,9.0,9.0,9.0,9.0,0.644760740509562,0.6050325556726079,0.6079335104768007,0.6246231385517542,1031.6171848152992,968.0520890761728,972.693616762881,999.3970216828068,0.0328183192044277,0.03248256353397,0.0320915875196999,0.0340197413662406,0.7892159828086199,0.792122775752099,0.7938582027289574,0.7910914500721031,114.70542795344522,114.70542795344522,112.93301747519486,115.73540014419612,,,,,1320.9111881773058,1306.1296764657784,13.956027084368026,13.367797546606884,114.26232533388264,114.54377954017464,,,9.0,8.5,0.6320494088691461,0.6297579923489082,1011.2790541906336,1007.6127877582531,0.0317980876714968,0.0309459219920295,0.7899601996307525,0.7950926223628246,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2010-01-25,50.66029184947931,high,2465.787304940318,114.70542795344522,cured_embutido,1349.73051177595,0.031,0.031,0.79,0.79,cured,9,cured_embutido,planned_campaign,11.0,curing_maturation,cured_embutido,cured_embutido,730.4195040855252,100.0,426.4923631510035,1,0.591132062769995,53.36974575402115,rm_cured_embutido,fermented_dry_spiced,40.85507407216073,6.0,1156.9118672365287,long,28.0,,12.788116578820738,2465.787304940318,9,311.85898040408847,0.6404031719980811,1024.6450751969296,297.7102984693334,462.9978101178641,239.9465995116564,297.7102984693334,239.9465995116564,1349.73051177595,0.0332273194134826,0.7843723433375925,1000.0,2010,1,1,4,1340.5002004021785,1350.0399764986914,1331.309140606043,1290.8583113526677,13.77340435477781,13.953555734810804,14.610409592961496,13.503109014604847,9.0,9.0,9.0,9.0,0.6422935558807886,0.644760740509562,0.6361107834136256,0.6206803288984044,1027.6696894092618,1031.6171848152992,1017.7772534618008,993.088526237447,0.028696812933184,0.0328183192044277,0.0331946550144057,0.0288494232395572,0.7886313884370718,0.7892159828086199,0.7898706515252192,0.791518750322456,114.70542795344522,114.70542795344522,112.93301747519486,115.73540014419612,,,,,1325.5165309697827,1304.0334707990812,13.500453830832836,13.673156095607004,114.70542795344522,114.45794852427872,,,9.0,9.0,0.6331225060152599,0.6242332433799768,1012.9960096244158,998.773189407963,0.031806253771266,0.0313622677285095,0.7885856225838458,0.7899879493879901,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2010-02-01,0.0,high,2999.263768095021,115.67274350259214,cured_embutido,1433.982330320482,0.031,0.031,0.79,0.79,cured,9,cured_embutido,planned_campaign,11.0,curing_maturation,cured_embutido,cured_embutido,1155.5722005401153,100.0,73.55551116315496,1,0.5149564537738938,0.0,rm_cured_embutido,fermented_dry_spiced,0.0,6.0,1229.1277117032703,long,28.0,,14.640937989781916,2999.263768095021,9,218.33201891456736,0.6809893136473386,1089.5829018357415,208.42654725621568,191.5317825492796,210.1207258638904,208.42654725621568,210.1207258638904,1433.982330320482,0.0292946137707303,0.7820890037505315,1000.0,2010,2,1,5,1349.73051177595,1340.5002004021785,1261.7954352023105,1335.8520954690284,12.788116578820738,13.77340435477781,13.486738654921991,13.437019637190383,9.0,9.0,9.0,9.0,0.6404031719980811,0.6422935558807886,0.6050325556726079,0.6376680057606037,1024.6450751969296,1027.6696894092618,968.0520890761728,1020.268809216966,0.0332273194134826,0.028696812933184,0.03248256353397,0.0327395223743299,0.7843723433375925,0.7886313884370718,0.792122775752099,0.788763910539215,114.70542795344522,114.70542795344522,114.70542795344522,112.93301747519486,,,,,1368.5632547493256,1317.0915994859374,13.789003664547815,13.795399297536592,114.94725684073194,114.4527271374784,,,9.0,9.0,0.6521116955089425,0.6302380892323175,1043.378712814308,1008.3809427717082,0.0310092663304561,0.0314622784671974,0.7860771795834539,0.7898110345593395,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2010-02-08,0.0,high,2622.761360332357,115.67274350259214,cured_embutido,1339.8190239996436,0.031,0.031,0.79,0.79,cured,9,cured_embutido,planned_campaign,11.0,curing_maturation,cured_embutido,cured_embutido,900.1369009042439,100.0,248.2794053811649,1,0.5538386793449347,0.0,rm_cured_embutido,fermented_dry_spiced,0.0,6.0,1148.4163062854088,long,28.0,,13.70284284180412,2622.761360332357,9,261.8155401360831,0.6404724252029527,1024.7558803247243,249.9372713167544,319.0563238875604,224.32659356388507,249.9372713167544,224.32659356388507,1339.8190239996436,0.031519083531143,0.7889537523957344,1000.0,2010,2,1,6,1433.982330320482,1349.73051177595,1350.0399764986914,1270.5320760407649,14.640937989781916,12.788116578820738,13.953555734810804,14.77663752428431,9.0,9.0,9.0,9.0,0.6809893136473386,0.6404031719980811,0.644760740509562,0.6085024603578995,1089.5829018357415,1024.6450751969296,1031.6171848152992,973.6039365726392,0.0292946137707303,0.0332273194134826,0.0328183192044277,0.030030538476902,0.7820890037505315,0.7843723433375925,0.7892159828086199,0.7893085156702263,115.67274350259214,114.70542795344522,114.70542795344522,112.93301747519486,,,,,1366.0080166245634,1322.9421333558505,13.726325441296146,13.852094257643644,115.18908572801868,114.44750575067808,,,9.0,9.0,0.6510396166822903,0.6324558325308682,1041.6633866916643,1011.9293320493892,0.0306844574121349,0.0315803483648394,0.7860116219802326,0.7891497272783189,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2010-02-15,0.0,high,2953.574469692679,115.67274350259214,cured_embutido,1452.7355440985443,0.031,0.031,0.79,0.79,cured,9,cured_embutido,planned_campaign,11.0,curing_maturation,cured_embutido,cured_embutido,1085.7716272802647,100.0,159.4302676613445,1,0.5319652636119541,0.0,rm_cured_embutido,fermented_dry_spiced,0.0,6.0,1245.2018949416092,long,28.0,,14.231785937803345,2953.574469692679,9,230.99485691178336,0.6955713913297015,1112.9142261275224,220.51488691132275,233.5009532421708,208.77517350475443,220.51488691132275,208.77517350475443,1452.7355440985443,0.0315164923739944,0.790225986767973,1000.0,2010,2,1,7,1339.8190239996436,1433.982330320482,1340.5002004021785,1264.594729441675,13.70284284180412,14.640937989781916,13.77340435477781,13.798988425689704,9.0,9.0,9.0,9.0,0.6404724252029527,0.6809893136473386,0.6422935558807886,0.6079335104768007,1024.7558803247243,1089.5829018357415,1027.6696894092618,972.693616762881,0.031519083531143,0.0292946137707303,0.028696812933184,0.0320915875196999,0.7889537523957344,0.7820890037505315,0.7886313884370718,0.7938582027289574,115.67274350259214,115.67274350259214,114.70542795344522,112.93301747519486,,,,,1394.066852548655,1335.1457812673316,13.84092083705253,13.891962190620957,115.4309146153054,114.44228436387772,,,9.0,9.0,0.6643590755445185,0.6383681869290305,1062.9745208712293,1021.3890990864488,0.0313893772723375,0.0313717442821522,0.7864102715629578,0.789077605336308,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2010-02-22,0.0,high,2615.826713391677,115.67274350259214,cured_embutido,1373.3724290965972,0.031,0.031,0.79,0.79,cured,9,cured_embutido,planned_campaign,11.0,curing_maturation,cured_embutido,cured_embutido,850.062161696052,100.0,327.1142061010312,1,0.5690264922898225,0.0,rm_cured_embutido,fermented_dry_spiced,0.0,6.0,1177.1763677970832,long,28.0,,13.332717772546632,2615.826713391677,9,264.2648688265442,0.6528161070748321,1044.5057713197314,252.27547679200416,331.9096127282148,208.0448614378409,252.27547679200416,208.0448614378409,1373.3724290965972,0.0319702451177391,0.7848554798531648,1000.0,2010,2,1,8,1452.7355440985443,1339.8190239996436,1349.73051177595,1331.309140606043,14.231785937803345,13.70284284180412,12.788116578820738,14.610409592961496,9.0,9.0,9.0,9.0,0.6955713913297015,0.6404724252029527,0.6404031719980811,0.6361107834136256,1112.9142261275224,1024.7558803247243,1024.6450751969296,1017.7772534618008,0.0315164923739944,0.031519083531143,0.0332273194134826,0.0331946550144057,0.790225986767973,0.7889537523957344,0.7843723433375925,0.7898706515252192,115.67274350259214,115.67274350259214,114.70542795344522,112.93301747519486,,,,,1399.9773318788166,1342.0219577459925,13.977071135484003,13.877762920449436,115.67274350259214,114.43706297707742,,,9.0,9.0,0.6674623093137062,0.6410461684437329,1067.93969490193,1025.6738695099723,0.0310751086984017,0.0316318127720007,0.786531055691851,0.7885223327972004,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2010-03-01,0.0,high,2581.6469624318806,114.98008720431216,cured_embutido,1318.962384862523,0.031,0.031,0.79,0.79,cured,9,cured_embutido,planned_campaign,11.0,curing_maturation,cured_embutido,cured_embutido,885.838181894351,100.0,244.70100513066882,1,0.5539012998102082,0.0,rm_cured_embutido,fermented_dry_spiced,0.0,6.0,1130.5391870250198,long,28.0,,13.701322300337456,2581.6469624318806,9,253.9855204197967,0.6311335311219856,1009.813649795177,242.4624905561172,304.1183219477626,216.09443367807387,242.4624905561172,216.09443367807387,1318.962384862523,0.0316739133521203,0.7898621005398615,1000.0,2010,3,1,9,1373.3724290965972,1452.7355440985443,1433.982330320482,1261.7954352023105,13.332717772546632,14.231785937803345,14.640937989781916,13.486738654921991,9.0,9.0,9.0,9.0,0.6528161070748321,0.6955713913297015,0.6809893136473386,0.6050325556726079,1044.5057713197314,1112.9142261275224,1089.5829018357415,968.0520890761728,0.0319702451177391,0.0315164923739944,0.0292946137707303,0.03248256353397,0.7848554798531648,0.790225986767973,0.7820890037505315,0.792122775752099,115.67274350259214,115.67274350259214,115.67274350259214,114.70542795344522,,,,,1371.2223455143271,1340.6144818621171,13.742167213122888,13.89978814237836,115.49957942802214,114.60765212117052,,,9.0,9.0,0.654998363682368,0.6405016288905147,1047.9973818917888,1024.8026062248234,0.0316699335937492,0.0315430120201499,0.7884743298891834,0.7886138486305875,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2010-03-08,0.0,high,2606.58308069875,114.98008720431216,cured_embutido,1373.939767217786,0.031,0.031,0.79,0.79,cured,9,cured_embutido,planned_campaign,11.0,curing_maturation,cured_embutido,cured_embutido,840.0890942758824,100.0,337.57356333936286,1,0.5711750854444797,0.0,rm_cured_embutido,fermented_dry_spiced,0.0,6.0,1177.6626576152453,long,28.0,,13.280117513331302,2606.58308069875,9,275.3457931954263,0.6592433989720141,1054.7894383552225,262.8536724139532,364.0872283393558,217.59516587907623,262.8536724139532,217.59516587907623,1373.939767217786,0.0293123800429505,0.7902150102519621,1000.0,2010,3,1,10,1318.962384862523,1373.3724290965972,1339.8190239996436,1350.0399764986914,13.701322300337456,13.332717772546632,13.70284284180412,13.953555734810804,9.0,9.0,9.0,9.0,0.6311335311219856,0.6528161070748321,0.6404724252029527,0.644760740509562,1009.813649795177,1044.5057713197314,1024.7558803247243,1031.6171848152992,0.0316739133521203,0.0319702451177391,0.031519083531143,0.0328183192044277,0.7898621005398615,0.7848554798531648,0.7889537523957344,0.7892159828086199,114.98008720431216,115.67274350259214,115.67274350259214,114.70542795344522,,,,,1379.7525313188628,1349.2317894602022,13.636485881004685,13.775078141465611,115.32641535345216,114.77824126526362,,,9.0,9.0,0.6596911071246333,0.6447300404416909,1055.505771399413,1031.5680647067054,0.031118257721701,0.0314831654839872,0.7887896443532404,0.7886893898457323,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2010-03-15,0.0,high,2790.0612498762057,114.98008720431216,cured_embutido,1343.051831151595,0.031,0.031,0.79,0.79,cured,9,cured_embutido,planned_campaign,11.0,curing_maturation,cured_embutido,cured_embutido,1063.2803241098693,100.0,87.90695973435504,1,0.5190812279792245,0.0,rm_cured_embutido,fermented_dry_spiced,0.0,6.0,1151.1872838442243,long,28.0,,14.54182801894335,2790.0612498762057,9,224.2019379389313,0.637841676786817,1020.5466828589072,214.0301548306067,214.848713681283,215.05647900268852,214.0301548306067,215.05647900268852,1343.051831151595,0.0283002651754085,0.7813759679757625,1000.0,2010,3,1,11,1373.939767217786,1318.962384862523,1452.7355440985443,1340.5002004021785,13.280117513331302,13.701322300337456,14.231785937803345,13.77340435477781,9.0,9.0,9.0,9.0,0.6592433989720141,0.6311335311219856,0.6955713913297015,0.6422935558807886,1054.7894383552225,1009.813649795177,1112.9142261275224,1027.6696894092618,0.0293123800429505,0.0316739133521203,0.0315164923739944,0.028696812933184,0.7902150102519621,0.7898621005398615,0.790225986767973,0.7886313884370718,114.98008720431216,114.98008720431216,115.67274350259214,114.70542795344522,,,,,1352.3316030821252,1355.7698812693625,13.713996401289684,13.836981440903411,115.15325127888217,114.94883040935672,,,9.0,9.0,0.6452586784889123,0.6472223876341922,1032.4138855822596,1035.5558202147074,0.0303142009220546,0.0311672219552963,0.7865771396551877,0.7876492036162993,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
