generated_volume_tons,moisture_pct,process_temperature_c,subproduct_type_Husk,subproduct_type_Straw,subproduct_type_Silo dust,subproduct_type_Bran,season_Rainy,season_Dry,reuse_strategy,co2_emissions_kg,co2_per_ton
0.1789075101848655,0.3551801994226117,0.04021177513238231,False,False,False,True,False,True,Composting,335.1233672915416,30.1380742827764
0.36353135395835817,0.925507488881886,0.037117790142458466,False,False,True,False,True,False,Animal feed,1180.01013958786,52.46519707370292
0.8059916470435643,0.509047943826562,0.3529500063034493,False,False,True,False,False,True,Biochar,15604.016418843052,313.6856239994296
0.4286766924003021,0.8111199117089994,0.038377280892605024,False,True,False,False,False,True,Composting,770.1707554607735,29.05883091743147
0.3375208277424208,0.34584525783470765,0.530295812441837,False,False,False,True,False,True,Biomass combustion,8231.005063631854,394.031511803328
0.21552903566821355,0.340401099897019,0.03858471374845246,False,False,False,True,False,True,Composting,390.3017046656931,29.180864842953675
0.8376469257579778,0.859561863691909,0.7126272590382917,False,False,True,False,False,True,Biomass combustion,27510.311406287703,532.1771952750069
0.14504372243530073,0.6985742522414852,0.03387755027295107,False,True,False,False,False,True,Animal feed,435.2135516667379,48.17613121713078
0.9099467412741966,0.30389695640258035,0.26560475759589425,True,False,False,False,True,False,Biochar,13284.804705310706,236.60706622744416
0.5230147872903251,0.9419463170479122,0.050613737401649476,False,False,False,True,False,True,Animal feed,2272.66578719821,70.32961727796834
0.3144195680354496,0.5075559005428238,0.03291254578121835,False,False,False,True,False,True,Composting,503.0852888327841,25.843896258902586
0.7802396944203276,0.260122774876511,0.37447205768603503,False,False,False,True,True,False,Biochar,2670.181929023174,55.446323555177074
0.041126061256317396,0.9022921289952333,0.44975046890176695,True,False,False,False,True,False,Biochar,1050.8961801455382,399.10801570525314
0.15820234318302925,0.7641017289913932,0.2577925030732903,False,False,True,False,True,False,Biochar,2261.362224628683,229.71307576476775
0.5849800230949355,0.11622110922601646,0.778502637997561,False,False,False,True,True,False,Biomass combustion,20721.03577516045,573.4947657153948
0.11362850941598936,0.1368717574635259,0.4159385708091924,False,True,False,False,False,True,Biochar,436.89716558969394,61.545069765684296
0.9058956005206347,0.4982618363907738,0.25255755862750956,True,False,False,False,False,True,Biochar,12582.182078618804,225.093454504678
0.34406806824931563,0.5289882761755537,0.2887837256705254,False,False,False,True,False,True,Biochar,5473.476443786609,257.0615437894381
0.19479675865837937,0.4726037630298393,0.5020840329501773,False,False,True,False,False,True,Biomass combustion,4592.518688700602,379.60092444394274
0.4624761362843205,0.17497145876906922,0.3360044375625588,False,False,True,False,True,False,Biochar,1423.2423798778225,49.788643784551134
0.2662201631748583,0.49259113388042836,0.03633802672729629,False,False,True,False,True,False,Composting,459.606577051994,27.859126126628382
0.4406569114520995,0.2012752485273097,0.04110453172602893,False,False,False,True,True,False,Animal feed,349.55647594948186,12.831644024983005
0.07045008246138848,0.3236568973806244,0.36583612225021933,True,False,False,False,True,False,Biochar,1443.0231177173634,325.05708663943125
0.0134894315834555,0.2942858465136045,0.6950358129886115,False,True,False,False,False,True,Biomass combustion,503.1362044878465,540.5033989306947
0.228891567892758,0.3276651355049202,0.6931560911294703,False,False,False,True,False,True,Biomass combustion,7302.396260102251,514.3144160154443
0.3017892965767407,0.5432480170304268,0.3372416591060529,False,False,False,True,True,False,Biochar,5603.213307597331,299.8236593834631
0.5003663610950488,0.21057324570628805,0.3128752770450464,True,False,False,False,True,False,Biochar,1434.2588525641718,46.38688970796792
0.6084812972206691,0.3500915535740711,0.2779277034699702,False,False,True,False,True,False,Biochar,9300.03556477801,247.4815546458835
0.6157664718685611,0.4280269791702472,0.04016257728783595,False,False,False,True,True,False,Composting,1144.9726813158231,30.109130911810908
0.5608140201497785,0.5058067211709094,0.04185209870004323,False,False,True,False,False,True,Composting,1077.4945977624511,31.10308594050279
0.20048168029448454,0.32536122335625894,0.038830872292278704,False,False,False,True,False,True,Animal feed,151.4083589415563,12.162840655170635
0.8824093287969098,0.8264073563150733,0.42817520059572717,False,False,False,True,True,False,Biomass combustion,17548.792218011928,322.2860542992639
0.16841078088414613,0.12446210632726644,0.7211675297570712,False,False,False,True,True,False,Biomass combustion,5544.792990826537,529.4335296430962
0.126426649082294,0.5403603897643814,0.033499260260937566,False,True,False,False,False,True,Composting,206.55584973235327,26.18906371479258
0.07425436061844783,0.2876553913810953,0.043261584232843625,False,True,False,False,False,True,Composting,149.23913705354295,31.93229427315428
0.7458692207535441,0.27774604020898813,0.31479384012183204,False,False,False,True,True,False,Biochar,12892.129162504569,280.01439055622023
0.1818505846186772,0.6588382906106652,0.29208835976769093,False,True,False,False,False,True,Biochar,2937.976397402982,259.9777462611544
0.7238317746816049,0.3605062448422155,0.04150315853731537,False,True,False,False,True,False,Animal feed,2603.714756199092,58.27005554355772
0.33493062380282135,0.8987972727144089,0.23327036455861136,True,False,False,False,True,False,Biochar,4313.289820591585,208.0733060215416
0.9062726811049655,0.32468663262083275,0.03890289378913851,False,False,False,True,False,True,Animal feed,681.3406973969186,12.184025982702
0.3398040529103989,0.1671801535005529,0.2397918741342629,False,True,False,False,False,True,Biochar,749.4622942648473,35.63804460422565
0.21034225978877685,0.4926295972181107,0.036186350699818626,False,False,False,True,False,True,Animal feed,668.8775660214931,51.23226208377007
0.10175778380391512,0.4626613624033378,0.674374146119767,False,False,True,False,True,False,Biomass combustion,3268.0198116641204,513.2220298720811
0.4028787060554681,0.1968568848277095,0.5999854877039095,True,False,False,False,True,False,Biomass combustion,11030.676933417622,442.7350678190796
0.4539050378920297,0.23742507110340677,0.8440633138170607,False,False,False,True,False,True,Biomass combustion,17472.635885934244,622.738180648893
0.5280098307419292,0.8773182197866777,0.03382338776431018,True,False,False,False,False,True,Animal feed,1569.270397151608,48.10443696736117
0.0,0.47227377307024215,0.6356993639535989,True,False,False,False,False,True,Biomass combustion,149.92073566524985,1499.2073566524984
0.43559535828942897,0.885323574362683,0.2749343627785561,False,False,True,False,True,False,Biochar,6593.54083772777,244.84005568825967
0.31867305471067625,0.4668186330476465,0.03018063206449749,False,False,False,True,False,True,Composting,478.14876724217584,24.236695925679545
0.7672546854859322,0.33229743731188205,0.8432249045626389,False,True,False,False,True,False,Biomass combustion,29494.73983051994,622.8015748200373
0.6813919989140667,0.6704671737511255,0.18758331108452828,False,True,False,False,False,True,Biochar,7057.435668159312,167.7563770214951
0.7507423770550224,0.5382384361079118,0.6024144582464998,False,True,False,False,False,True,Biomass combustion,20751.08232375989,447.7899418435889
0.130117961592091,0.5913094448179684,0.042203023341795466,False,False,False,True,False,True,Animal feed,480.3476093924667,59.1964580193005
0.9149852057634014,0.46443885778273647,0.032849993013055905,False,False,False,True,False,True,Composting,1457.00298567477,25.807096110633125
0.3645176322462217,0.38559592754163763,0.0462067448483218,False,False,True,False,False,True,Composting,759.2133446984967,33.66494896631697
0.4345438838117505,0.21889136630476613,0.04075925845579515,False,False,False,True,False,True,Composting,818.3191936344865,30.4601618269172
0.3902518894698776,0.7391629406592809,0.6660054820855615,False,True,False,False,False,True,Biomass combustion,12114.943899232185,501.9218108056344
0.8586700432040615,0.35520242361368837,0.03752405926173164,False,True,False,False,True,False,Animal feed,2808.563189800219,53.002970534381646
0.41854239090934325,0.420776450863653,0.23227379825727862,False,True,False,False,True,False,Biochar,5362.101841560355,207.1938776110957
0.4783395297059719,0.5824165577575532,0.6289862195053233,False,False,False,True,False,True,Biomass combustion,13888.040533406824,469.7814324014103
0.8818823041873062,0.505620066504549,0.050704634712166595,False,True,False,False,False,True,Animal feed,3833.7813560805175,70.4499369353684
0.4705191524867467,0.5189264747128355,0.3532061007174432,True,False,False,False,False,True,Biochar,9128.889815779316,313.91161669366534
0.48362105785639914,0.5853636537788791,0.47449887045151223,False,False,True,False,False,True,Biomass combustion,10645.193917485332,356.1685454384608
0.3905791509589741,0.6383776521651484,0.033093662142034026,False,False,False,True,False,True,Composting,626.8920100267308,25.9504480411472
0.27301583270736884,0.3324980576834839,0.03493579540948679,True,False,False,False,False,True,Animal feed,838.6478196918486,49.57691735204397
0.3051740611230628,0.21316323162046802,0.02538799989196924,False,False,False,True,False,True,Animal feed,155.11628145677705,8.20858161891063
0.5345062872092222,0.7579758576265622,0.28657468827541865,False,True,False,False,True,False,Biochar,8424.389434215424,255.1121599477445
0.0,0.6051001702039716,0.040201205280963735,False,False,False,True,False,True,Composting,3.013185597924138,30.131855979241383
0.8836989729560879,0.21255955269422083,0.3677304654185512,False,False,True,False,True,False,Biochar,2969.4426077232256,54.45479431393155
0.1693694413104277,0.3611367034317776,0.03301330970148505,False,False,True,False,True,False,Animal feed,495.34797089744313,47.03214655049473
0.8136530727158385,0.8568065249801126,0.4203675204415002,False,False,True,False,False,True,Biochar,18739.553280396365,373.1787828744118
0.564354729511344,0.5974389284939452,0.03099860625622769,True,False,False,False,False,True,Animal feed,1546.6091166532135,44.365308258832926
0.19686686693205463,0.12862152708225114,0.344255667440142,False,False,False,True,False,True,Biochar,623.5420974529115,51.002205117728
0.00858435170923927,0.38878535352805454,0.034555768418998524,True,False,False,False,True,False,Animal feed,30.8548693581941,49.073880276049074
0.514263452600443,0.5499300194509589,0.03953822884403103,True,False,False,False,True,False,Composting,945.0601930364091,29.7418231814134
0.37787338629724554,0.4955704046638238,0.6022599766049235,False,False,False,True,False,True,Biomass combustion,10510.098973400509,449.636168140996
0.16640553074638567,0.8585631923333393,0.04112834566633301,False,False,True,False,True,False,Composting,317.4964203025337,30.677297926104416
0.4486078312210054,0.1952578897656402,0.3202497161661507,True,False,False,False,False,True,Biochar,1316.4548656401164,47.47149579748584
0.4958152423202717,0.6859532518843923,0.5090293204917187,True,False,False,False,False,True,Biomass combustion,11743.02537622285,383.2684342005181
0.5109468546243404,0.46527849713145036,0.2575291006038209,False,False,False,True,False,True,Biochar,7244.974558953871,229.4806340148077
0.6350814140062369,0.871940894939919,0.560229288518892,False,False,True,False,False,True,Biomass combustion,16561.70593068755,422.3082197057565
0.24762228496407443,0.3678467915144957,0.5850413028415823,False,False,False,True,True,False,Biomass combustion,6688.71513872163,435.6899114184408
0.49616561715908175,0.21183099244668238,0.042653172044377234,False,False,False,True,False,True,Composting,968.093537101531,31.574361932152737
0.8141085934059072,0.9369068866180144,0.028310944876487314,True,False,False,False,True,False,Animal feed,2050.344423479787,40.80768378591869
0.07987511315672154,0.7065967267076648,0.34771668081423995,False,True,False,False,True,False,Biochar,1551.461399764643,309.06743140133887
0.15454083757638298,0.525801602216019,0.5843242378243756,True,False,False,False,False,True,Biomass combustion,4280.576280276392,445.0235182642004
0.1892841829806794,0.39780552215305165,0.041967181860503217,False,True,False,False,True,False,Composting,366.5292270197137,31.17079001647985
0.47980997142711623,0.40550414496542186,0.03898728085811705,False,False,False,True,True,False,Composting,872.3329924445989,29.41769735667383
0.8211599956250751,0.9630817194199566,0.045987719974805004,False,False,False,True,False,True,Composting,1699.5556696130989,33.53609539105733
0.4351646599694234,0.5851243386332285,0.05051364217804089,False,True,False,False,True,False,Animal feed,1888.545759009222,70.19712245558631
0.31819110040777493,0.33561848524526655,0.03882916487588614,True,False,False,False,True,False,Animal feed,1078.115383173896,54.73052286208683
0.670264190647701,0.3464990639303941,0.6566294360573625,False,False,False,True,True,False,Biomass combustion,20106.36888868464,485.8471171693855
0.4453722801288954,0.7202083691435684,0.40760069157645545,False,False,True,False,True,False,Biochar,9964.246298524027,361.9125861344592
0.0,0.5199574129391602,0.5910712171108744,True,False,False,False,False,True,Biomass combustion,170.24912782478935,1702.4912782478934
0.1446104679638428,0.12731923467705647,0.7224402436324735,False,False,False,True,False,True,Biomass combustion,4773.782798460718,530.0013416639136
0.5302209188895641,0.23667113800691675,0.04067024533927459,True,False,False,False,False,True,Animal feed,1872.713914806628,57.16753853769541
0.5793052338122121,0.8441129928527843,0.03407829868299126,True,False,False,False,False,True,Composting,949.2766161297574,26.52971530242423
0.1678760461308856,0.3573575134982382,0.3924612331672556,False,False,False,True,True,False,Biochar,3638.935224341944,348.5526422691995
0.04511655540194151,0.1939579021723666,0.03360028811872928,False,False,False,True,True,False,Composting,75.56685776662343,26.248498976497167
0.2123537418189191,0.5551650863953073,0.2860265307304338,False,False,True,False,True,False,Biochar,3355.9220824864374,254.62843365897152
0.1428381126231703,0.055827578704901584,0.6197882180410507,False,True,False,False,False,True,Biomass combustion,4028.600269745486,452.7560847876768
0.1594499279331407,0.1346263444396317,0.04188685077936627,False,True,False,False,True,False,Animal feed,583.1438573248824,58.77794426818547
0.35961192319032603,0.8382985913303085,0.32767282832368927,False,False,True,False,True,False,Biochar,6483.160483989792,291.3795632570876
0.45242927378910824,0.07744621285537673,0.033450335343460647,False,False,False,True,False,True,Composting,731.6208602166839,26.16028090836991
0.1610169559669123,0.18695090207527706,0.03758253000525203,False,False,False,True,False,True,Animal feed,118.16460319527198,11.7956372315402
0.1344881650288828,0.3766528376078575,0.23202553973461285,False,False,True,False,True,False,Biochar,1735.2028333447392,206.9747997658227
0.15988448911247938,0.1733933026089729,0.5416949573359684,False,False,True,False,False,True,Biomass combustion,3965.7164059386087,398.6485907737308
0.5123135784143173,0.2688542024822578,0.04209682450095189,False,False,False,True,False,True,Composting,989.136994543629,31.24705951710636
0.7973145722598634,0.37159267831090387,0.23475245405813003,False,False,False,True,False,True,Biochar,10303.579003826657,209.38118850859465
0.033327306660082386,0.19049266787775423,0.026115081564083386,False,False,True,False,False,True,Animal feed,81.59173974584878,37.901046395408805
0.1686714674617993,0.3772997923201393,0.6170586975026668,True,False,False,False,False,True,Biomass combustion,4838.584500666786,461.2953858279734
0.5964343262109052,0.5391413333073858,0.3350931458370512,True,False,False,False,False,True,Biochar,10974.667602764614,297.92768557173247
0.4179830096686842,0.3019377881513133,0.04157732506166666,False,False,True,False,True,False,Composting,799.68696291913,30.941435050704627
0.21094311165656546,0.7013825115156874,0.5078736179246979,False,False,False,True,False,True,Biomass combustion,5140.286425483364,392.6041479148542
0.8280090008724004,0.35163011956046514,0.6136816344562189,False,False,False,True,False,True,Biomass combustion,23204.24286514153,454.09248901359774
0.5068717112020089,0.32860206254792906,0.3846988756306354,False,False,False,True,False,True,Biochar,10702.18851584771,341.7026838262804
0.7752791443304404,0.534531784330511,0.28368807237906024,False,False,True,False,True,False,Biochar,12085.839465356832,252.56484119343037
0.4025031260531198,0.8422752950473053,0.2581966187721607,False,False,False,True,True,False,Biochar,5726.829092831084,230.06969110106655
0.12244188653468287,0.16222564981066998,0.03220897689866602,True,False,False,False,False,True,Animal feed,351.2680034418128,45.967461063979634
0.2355637961651414,0.7500708501590075,0.25344220287414226,False,True,False,False,True,False,Biochar,3299.858127262349,225.87411634582796
0.1636312557642807,0.43627087001071724,0.040549774117453155,False,False,False,True,True,False,Composting,308.7897499290224,30.33692100260874
0.9488114009102816,0.6116647164627482,0.04361727131280324,False,False,True,False,True,False,Composting,1881.5964092962004,32.1415469995253
0.1042657119450541,0.6393622745777185,0.2744167447597129,True,False,False,False,True,False,Biochar,1593.8985299015103,244.38327926413157
0.2733159090107139,0.8308018761858218,0.03673806294879031,False,True,False,False,False,True,Composting,475.76797082238784,28.0944697044842
0.3025641734154626,0.23390185210842615,0.6252063226362199,False,False,False,True,False,True,Biomass combustion,8652.675903045361,461.81864634546514
0.23879026276504223,0.13460422947106174,0.6548606585463148,False,False,False,True,True,False,Biomass combustion,7132.31918071568,481.6527762501677
0.6375356469674612,0.26092557893834634,0.6095850679228935,False,False,False,True,True,False,Biomass combustion,17734.07084118215,450.4660836530419
0.3993399326954916,0.30083871210070623,0.5662245004143932,False,False,True,False,False,True,Biomass combustion,10357.444825030889,419.382701234936
0.2959548669220285,0.2556264479828583,0.0447750379423064,True,False,False,False,True,False,Composting,601.6066036502682,32.8226676737776
0.27242568867993944,0.933930081927032,0.035037517694545245,True,False,False,False,False,True,Animal feed,839.1185695957578,49.71156589575288
0.11586698372321234,0.2678508266198975,0.6187239083816499,False,False,False,True,True,False,Biomass combustion,3321.8428974427297,459.0277565231734
0.19442021626259837,0.5590840712397439,0.03387718646781107,True,False,False,False,True,False,Animal feed,581.7252284670725,48.17564965271974
0.960074229416673,0.5990007608969851,0.33744132258850024,False,True,False,False,True,False,Biochar,17770.389954062957,299.99985412209503
0.12298257592551705,0.8256917706261543,0.5034755475351586,True,False,False,False,False,True,Biomass combustion,3158.2498916622403,411.4999896114076
0.5143494737917537,0.7547994881500574,0.2608379008544925,True,False,False,False,True,False,Biochar,7385.865175033561,232.40051294412703
0.2519014467306488,0.6131308429882596,0.03604219311755333,False,True,False,False,False,True,Animal feed,797.041642568898,51.04144245653238
0.34741648951884924,0.8313959536653426,0.04620481928893823,False,True,False,False,True,False,Animal feed,1386.5293569613343,64.4935863348249
0.78146486892573,0.7278844922383869,0.038861828079344705,False,True,False,False,False,True,Animal feed,2641.9259820969514,54.77375874472588
0.01661851063694602,0.5012970834052899,0.2486980093277947,False,False,True,False,True,False,Biochar,249.08768974534436,221.6875623917832
0.4876742051536782,0.6959194020403853,0.6198022007835265,True,False,False,False,True,False,Biomass combustion,14015.244138433629,465.03982620039255
0.12581257967599424,0.2856504295272077,0.7866921839919284,False,False,False,True,False,True,Biomass combustion,4577.850071792041,583.2190800245398
0.19273053738038676,0.37351784436030105,0.2242066485547639,True,False,False,False,True,False,Biochar,2395.100177586632,200.07495272850213
0.32143516853128645,0.49476365715237275,0.7937085206053973,True,False,False,False,True,False,Biomass combustion,11765.12066892555,591.2588147817846
0.472168806181651,0.5572807641649189,0.3330078699954803,False,False,False,True,False,True,Biochar,8640.630678752232,296.0875161658018
0.17587736045109642,0.4661349109319949,0.04466423603803211,False,False,False,True,False,True,Composting,358.1363300700227,32.757482285095136
0.7858550236263329,0.7049611727721591,0.028352206721847455,True,False,False,False,True,False,Composting,1123.3983525015517,23.16102292693349
0.31638205527162494,0.7170948961796746,0.5641722729799225,True,False,False,False,False,True,Biomass combustion,8398.068578192871,428.7531764285093
0.2604004392483484,0.5614442697585637,0.3394654574310015,False,False,True,False,False,True,Biochar,4870.54466675457,301.78606913326746
0.3435901484428501,0.4433640160692287,0.04012974111510947,False,False,False,True,True,False,Animal feed,266.7428243482624,12.544906602585025
0.0592981472195808,0.563526376399919,0.023141330484220665,False,False,False,True,False,True,Animal feed,127.4492746511067,33.964728488017975
0.41503722676891996,0.4383954570702948,0.029647827454792684,False,True,False,False,False,True,Animal feed,1092.692645921263,42.5772988921384
0.05984263865687971,0.5188864343562742,0.21655754497466406,False,False,False,True,True,False,Biochar,731.9162473190086,193.32493620297095
0.5412901490403283,0.3604331666551374,0.034860238141991885,False,False,True,False,True,False,Composting,902.5405295383978,26.989734720817328
0.4345006795049218,0.5323589941146052,0.3756549268171908,False,False,False,True,True,False,Biochar,8964.6234941177,333.7217742585723
0.30888187867562983,0.5510196700635833,0.04327039844584219,False,False,True,False,False,True,Composting,610.8113944192482,31.937479724649943
0.33008455132509223,0.6961568353314223,0.5941291993794983,False,False,False,True,True,False,Biomass combustion,9187.517699864997,449.6812904318471
0.12255958917912654,0.40602661346125724,0.5137287753556393,False,False,False,True,False,True,Biomass combustion,2975.9430035269465,389.0672790388813
0.5465550185770306,0.9022853166445097,0.2639711270846373,False,False,False,True,True,False,Biochar,7940.226221009893,235.16545508541645
0.9632771467841493,0.611429972494918,0.18555669091370866,True,False,False,False,True,False,Biochar,9863.798692130891,165.96796881120534
0.1762222487353402,0.31209254578734813,0.5714173364844206,False,False,False,True,False,True,Biomass combustion,4655.885971133908,425.0318211453662
0.3721386508589188,0.7175529124242694,0.6273759832786151,False,True,False,False,False,True,Biomass combustion,10899.525544552806,473.4508730723722
0.7264733507844648,0.6213750767156829,0.04218128565998055,True,False,False,False,False,True,Composting,1403.542933530986,31.29674849597288
0.394089270232526,0.5299007085023665,0.2770499513148632,True,False,False,False,True,False,Biochar,6013.105763462891,246.70697478953184
0.06331374070574274,0.6164649759456404,0.02850011802971081,True,False,False,False,True,False,Animal feed,164.22154709094426,41.058089973468725
0.7585195196846994,0.5106184734837712,0.598450554008442,True,False,False,False,False,True,Biomass combustion,20813.639697194343,444.5446540816981
0.49446736657266,0.672084154952581,0.034874986611133744,True,False,False,False,True,False,Composting,824.9673893974593,26.99841132885741
0.47548685240557004,0.13452138281743536,0.28486487206701017,False,True,False,False,False,True,Biochar,1242.109441146998,42.26721968152504
0.5631068950330484,0.1650207973126342,0.03948358000155063,False,False,True,False,False,True,Animal feed,1933.873288385593,55.59676415425964
0.5045715431759369,0.3270968133864454,0.5453920132193512,False,True,False,False,False,True,Biomass combustion,12601.045788649824,404.1581695192506
0.8362322733198543,0.4563331476859812,0.24737410099271556,False,False,False,True,True,False,Biochar,11380.284928720588,220.5192682189442
0.2298055099255408,0.46915573295668267,0.04016857552188907,False,True,False,False,True,False,Composting,429.24405906265577,30.11265970692253
0.2994257229296268,0.40623978488180096,0.029073815780113386,False,False,False,True,True,False,Animal feed,172.3138897893341,9.292774814209364
0.9259204014744347,0.7236282534585659,0.03965026735515498,False,False,True,False,False,True,Composting,1702.9456636199698,29.807736072918765
0.13246486165412308,0.25545312998121744,0.5881886646371328,False,False,True,False,False,True,Biomass combustion,3598.967308598008,435.7620296329914
0.8017605499205814,0.671371373034415,0.23365118355311928,False,False,True,False,True,False,Biochar,10312.827622631172,208.40936298288963
0.3487783999051032,0.4991911840350972,0.3560002045216301,False,False,True,False,True,False,Biochar,6828.24536487218,316.3772973652383
0.9351481027321047,0.5160397144748184,0.4284013919843579,False,False,True,False,False,True,Biochar,21941.242207733256,380.2683411619172
0.09144954011380174,0.8500891337921488,0.8282451732778459,False,False,True,False,False,True,Biomass combustion,3820.374866409228,666.4147358583591
0.20366962156051055,0.4612437515109813,0.40205280412758926,False,False,True,False,False,True,Biochar,4514.404257570816,357.01680565907634
0.33557535458584786,0.37453528727026364,0.3550541939893262,True,False,False,False,True,False,Biochar,6553.620435598969,315.54248232325205
0.3992018143397986,0.6059609692237559,0.025674927506053036,False,False,True,False,False,True,Composting,532.9223647787796,21.585964380457597
0.4568606103730093,0.4133770791314242,0.04074465796517019,False,True,False,False,False,True,Animal feed,1617.181506861867,57.26603761982514
0.43636859766742403,0.6597192864338534,0.03812224297258778,False,True,False,False,True,False,Composting,779.8903454682963,28.908790662672537
0.07030970110254461,0.26009587035067033,0.6774011735158763,False,False,False,True,False,True,Biomass combustion,2228.275246845137,502.9234748107227
0.2794285877408216,0.5438322010930989,0.03951080041361854,False,True,False,False,False,True,Animal feed,963.0638146880648,55.63279548055155
0.9218023312318314,0.797970871216676,0.04269907457648215,False,True,False,False,False,True,Animal feed,3404.284213913225,59.85307496727001
0.3562436197213342,0.8152902258036322,0.34352328982676356,False,False,True,False,False,True,Biochar,6731.024409873321,305.36693785107246
0.11091810414622166,0.546731540077328,0.045128358675290685,False,False,True,False,False,True,Animal feed,437.18409959063257,63.06868859580588
0.42521068774568443,0.29723379750758366,0.35501893260165873,False,False,True,False,False,True,Biochar,8294.907582061802,315.5113656117347
0.13836494012035638,0.7348258307611113,0.48436152192619186,False,True,False,False,True,False,Biomass combustion,3333.233391214471,386.5770989506452
0.7895411161954989,0.4993429118253404,0.7204443045719902,False,True,False,False,True,False,Biomass combustion,26024.18650821704,534.0390065432915
0.4243603952487225,0.43395483604728413,0.04223683006668093,False,False,False,True,False,True,Composting,822.0210874892107,31.32942558544724
0.08453186148213769,0.8613986243800481,0.047240766154014194,False,False,False,True,False,True,Animal feed,349.5212310600776,65.86485652072498
0.5881367016136089,0.4963888872454121,0.03252103727869363,True,False,False,False,False,True,Animal feed,1684.80063975477,46.38053156958047
0.3474210709431425,0.4003858778883244,0.4172748408281966,False,True,False,False,True,False,Biochar,7964.296087580434,370.4496214400859
0.6208377751717935,0.4621481386026044,0.5403210403486909,True,False,False,False,True,False,Biomass combustion,15403.132408182171,401.753230094372
0.2524876312203771,0.695242070476677,0.03966726322539576,False,True,False,False,True,False,Animal feed,873.988504693711,55.83990338948514
0.13862715683922477,0.1639277060552346,0.4242588578989903,False,False,True,False,False,True,Biomass combustion,2692.9424509009373,311.7344089254545
0.35355816625956593,0.11975150595150626,0.04167176944572342,False,False,True,False,False,True,Composting,678.1215069863298,30.996997217473663
0.9434134160004594,0.27226161921385417,0.03398530781078173,False,False,True,False,True,False,Composting,1541.0694173061584,26.47500824491831
0.1902308507480244,0.8866797328194622,0.6423293601334704,False,False,True,False,True,False,Biomass combustion,5945.785641604603,503.1531561799193
0.163322102987107,0.09807572669579548,0.039087971661464965,False,True,False,False,False,True,Composting,299.4749254240565,29.47693432733757
0.24467832874595302,0.2813688000054007,0.5022154605435117,False,False,False,True,True,False,Biomass combustion,5651.678650305018,372.53960433816746
0.1002734026500609,0.16019349328096474,0.03388834887719328,False,False,True,False,True,False,Animal feed,302.45391695521806,48.19042519739743
0.27224278222891124,0.3290135696844184,0.5518816106315121,False,False,False,True,True,False,Biomass combustion,6916.4826182365405,410.0240732246522
0.4049986042703708,0.5468603933881001,0.040911411560320125,True,False,False,False,False,True,Animal feed,1439.7802727103635,57.48676731275586
0.4110338291623034,0.2883129047581778,0.03703429866589575,False,True,False,False,False,True,Animal feed,1330.7069441838537,52.354680428065066
