timestamp,cycle_id,temp_zona1,temp_zona2,temp_zona3,temp_salida_gases,presion_camara,presion_ventilacion,potencia_kw,flujo_gas,humedad_relativa,temp_ambiente,setpoint_temp,posicion_valvula,velocidad_ventilador,fault_name
2029-04-15 00:15:00,2400,32.89914095174968,31.24054109889486,32.10191972027065,22.934988346042886,0.9438358161042577,8.892507598420089,36.146349327127965,18.97111481685672,100.0,11.07450827140639,75.12605042016807,77.38818285580663,1253.9013820732785,NORMAL
2029-04-15 00:16:00,2400,34.49760033156089,33.205861696302264,34.70363803445782,22.278086983381026,1.2408816251962653,9.175945514076721,36.04039658650138,19.660803361284774,100.0,11.07376192690985,76.1344537815126,77.03362545822111,1263.5751615706317,NORMAL
2029-04-15 00:17:00,2400,33.22302869798203,33.424517098993086,34.96905936960389,24.56469257409657,0.1966288441638393,7.890794460815952,37.76646650058509,19.62608144343673,100.0,11.074346571673974,77.14285714285714,76.82021675702751,1257.8731780617854,NORMAL
2029-04-15 00:18:00,2400,36.58899721465262,35.304979417152325,38.21246568677317,27.684086976371287,0.867878423081804,7.935753522795905,36.919011017419045,19.601134956228343,100.0,11.071879182792408,78.15126050420167,76.68351622459589,1255.4946143140407,NORMAL
2029-04-15 00:19:00,2400,38.79986114088324,38.027536395663475,40.139534050112445,27.2842424110629,0.373154807154392,8.590519692922008,36.786051824218056,19.67828919498606,100.0,11.073717049121042,79.15966386554622,77.33980466132999,1252.145593429941,NORMAL
2029-04-15 00:20:00,2400,40.21756038481942,39.37424856755377,39.90075361863046,29.35467630363803,0.794588716621501,8.676022437975318,37.16353109150551,19.715723315074,100.0,11.074711305023786,80.16806722689076,76.37838808649603,1248.5030646028429,NORMAL
2029-04-15 00:21:00,2400,42.15802899827402,39.78890972328387,41.234262901839,29.181524591391984,0.7382186801534696,6.998614950657624,36.208790468162825,19.858613236787086,100.0,11.074059477394625,81.17647058823529,76.1603831874747,1248.6794085131833,NORMAL
2029-04-15 00:22:00,2400,40.22038781711594,41.53634625504607,41.56660089526283,29.127626759069926,1.1847858280874244,7.885221743918846,37.25908274378307,19.60831132973911,100.0,11.073664550719336,82.18487394957984,76.73577379985832,1240.4811964167436,NORMAL
2029-04-15 00:23:00,2400,41.238210092238404,43.47062170898111,44.85243673565581,32.39235686920859,1.4570690998273865,8.151120642785203,37.3864354924467,19.69093430895624,100.0,11.072518800082456,83.19327731092437,76.27940060781447,1247.5172798888823,NORMAL
2029-04-15 00:24:00,2400,41.77864457499532,46.53937485198673,45.35098553946292,28.128907164497193,1.167358623483548,7.615915380865,36.58617980385975,19.99215088788927,100.0,11.072896948471701,84.2016806722689,75.89373504446166,1236.2908012797309,NORMAL
2029-04-15 00:25:00,2400,42.956509248135774,46.16818868303393,46.877678579154555,31.95390168869182,1.3978696017714616,8.618409291717223,36.84083524702142,20.07242527296489,100.0,11.071873293568565,85.21008403361344,76.71270347172283,1238.3264945750084,NORMAL
2029-04-15 00:26:00,2400,47.08525450993671,47.097783472423735,48.31522074670207,36.031493232115544,1.071368721758789,8.431625324178569,36.971452187339054,20.06591484929412,100.0,11.072665822186101,86.21848739495798,75.59912287276046,1236.5528267671627,NORMAL
2029-04-15 00:27:00,2400,45.621560613221774,48.01425626963006,49.83472800790289,33.58758209165415,1.111737117968461,8.063481736038934,37.20772987707567,20.080590801112038,100.0,11.073355313923527,87.22689075630252,75.01862318145201,1229.7321869102132,NORMAL
2029-04-15 00:28:00,2400,48.4906482680949,50.008507562771825,51.47135867101057,34.574591451799506,0.8634577487469062,8.132999325557774,36.08129113957278,20.449147605338126,100.0,11.073155642603401,88.23529411764706,75.6645696136172,1228.9173356772112,NORMAL
2029-04-15 00:29:00,2400,52.85113882414278,52.52773089914798,52.83535784362625,38.060199373700776,1.1482828837758847,8.334967062662514,38.19320985335247,20.309211021727375,100.0,11.072872898427923,89.24369747899159,74.99655470826647,1216.6322697078028,NORMAL
2029-04-15 00:30:00,2400,50.93494295004553,52.09747911144895,53.604624601952814,36.36368260584875,1.0457114151628624,8.193370720516985,36.98591269993746,20.440370589726307,100.0,11.072399482064611,90.25210084033614,74.27133064494846,1227.5312332637807,NORMAL
2029-04-15 00:31:00,2400,55.13657855541634,56.26597387789769,54.10575486506098,39.200709840399526,1.07142179572733,8.037617189525378,37.10287446803299,20.639395011312534,100.0,11.07216189257375,91.26050420168067,75.36976688160901,1227.5222633192259,NORMAL
2029-04-15 00:32:00,2400,52.77366403178409,56.14880699505801,56.24657308934626,41.052806026117246,1.2714231240575768,8.423708469510304,38.09696479117561,20.900682959865584,100.0,11.071377030592375,92.26890756302521,74.8433043583513,1222.114207753533,NORMAL
2029-04-15 00:33:00,2400,58.00562946230928,56.02746563084519,56.95390978878357,39.40104746966757,1.0013353158761729,8.115321968054626,38.100683346374446,20.738597052287535,100.0,11.071872903040003,93.27731092436974,74.71946036551839,1208.632357710024,NORMAL
2029-04-15 00:34:00,2400,57.72892026452063,59.979064369596756,59.298350774480376,43.16011122052656,0.8427136195499259,7.668112124796145,37.62753291052449,20.692347675126676,100.0,11.073423093741967,94.28571428571428,74.97282909331467,1216.2957277742448,NORMAL
2029-04-15 00:35:00,2400,59.40397589117086,59.6294362197585,62.89921273172387,41.61822667050396,1.2366285618525712,8.135743817193076,37.69045474658865,21.01060774470632,100.0,11.073073149431414,95.29411764705883,73.261250817094,1210.031308863515,NORMAL
2029-04-15 00:36:00,2400,58.98086812592779,61.51386605710968,61.35952443888511,44.0373772236355,1.1017290280708312,6.997241451541067,37.737646699443985,21.164249896321184,100.0,11.07269992722265,96.30252100840336,72.7869118881997,1209.8724965726446,NORMAL
2029-04-15 00:37:00,2400,62.21707749638938,64.10010919896678,64.22514365748621,44.52617145795761,1.3484698695129782,8.14916568523835,37.376403899352695,20.920022357595947,100.0,11.073593091452311,97.3109243697479,74.00084487544855,1209.162584992423,NORMAL
2029-04-15 00:38:00,2400,62.55581318079077,63.800370701526845,63.92099250838468,44.08246488240884,1.0481512278516625,7.940232282714308,37.35742514903069,21.000260806662677,100.0,11.07406204694528,98.31932773109244,73.55872024924385,1207.565496864791,NORMAL
2029-04-15 00:39:00,2400,63.15012008554259,65.13155310361182,68.68573624490354,45.9160510397915,1.2364058296993112,7.611103522199243,38.566637968128425,21.150893995216673,100.0,11.074364867933157,99.32773109243698,73.80643816719675,1200.3657316175234,NORMAL
2029-04-15 00:40:00,2400,68.04382827156343,66.0568371450728,70.56588313238174,50.65413009731283,0.9869067100323883,8.027320825450074,38.149892906838,21.514191813716316,100.0,11.072552726538225,100.33613445378151,73.24803299887482,1209.958403618361,NORMAL
2029-04-15 00:41:00,2400,66.02727938266746,67.41631737093721,70.60074466442464,47.79291617474818,1.4942033958615175,7.767870511423773,37.54109796382668,21.391536654924085,100.0,11.0725700193592,101.34453781512605,73.23166295591224,1195.984040068646,NORMAL
2029-04-15 00:42:00,2400,67.10794223527445,68.21249895236416,74.11593743819287,53.47331698416784,1.6468698856578823,7.978190162046086,39.44200661791975,21.613965653986035,100.0,11.074502293743276,102.35294117647058,72.67719002917812,1198.8073882001977,NORMAL
2029-04-15 00:43:00,2400,69.7818246326912,71.64153051222613,73.34056286837843,49.02446346848092,1.7024855492064903,7.877614221060004,39.02394186895979,21.52914049632038,100.0,11.073644836139525,103.36134453781513,72.5089307536035,1196.1378307217637,NORMAL
2029-04-15 00:44:00,2400,70.7261519123283,72.98981553480539,72.9097628368919,49.97161341417387,1.4609445532746597,7.700130093738484,38.54568339098985,21.80816063061659,100.0,11.074674633927378,104.36974789915966,72.12643891081636,1189.1209362455422,NORMAL
2029-04-15 00:45:00,2400,72.10897433552155,73.34871112682484,74.84788370323099,49.336709393941575,1.4812046969830823,7.113648622545783,38.939278588347236,21.467829026516764,100.0,11.075348278755115,105.3781512605042,71.42619264000943,1186.0953198641123,NORMAL
2029-04-15 00:46:00,2400,73.46514172640923,75.5392942140531,78.68441543776648,52.7301059973923,1.5602793229089675,9.41155532303958,38.31664491885329,21.709052301114383,100.0,11.07752541155704,106.38655462184875,71.60387963096272,1185.3842830517801,NORMAL
2029-04-15 00:47:00,2400,76.21542625893288,77.29642033535286,79.76028234949536,55.61002731138271,1.1454280000792592,8.654333675302002,39.05999820039308,22.32443627503544,100.0,11.0763086254151,107.39495798319328,72.56971612285341,1181.3114263508721,NORMAL
2029-04-15 00:48:00,2400,76.79860568137778,78.90979519860237,79.28179499287374,55.50502160556022,0.7013885059607271,7.491055964873732,39.97863414732394,21.727663144147378,99.81807197999274,11.074975372915842,108.40336134453781,72.53702142187053,1182.9104134283712,NORMAL
2029-04-15 00:49:00,2400,76.26127452280818,79.9605813266195,82.21466036845037,59.58061609440522,1.624670887428239,7.098472535752092,39.64303077564593,21.879889128312815,97.50826616486951,11.074161919880643,109.41176470588235,71.80376493093738,1175.738073404428,NORMAL
2029-04-15 00:50:00,2400,80.72327224199441,82.30288961637106,83.59399738281928,58.45841498798515,1.0935930978210981,8.288028726010072,39.90949957065534,22.38308759703043,96.55566330513204,11.07307536806764,110.42016806722688,71.13298728744446,1168.0736781078572,NORMAL
2029-04-15 00:51:00,2400,78.4830207236648,83.87793824849464,85.93674643637354,59.2570014542744,1.7739968425093726,6.836936248610636,38.80325578254289,22.299899708068544,94.99851848881026,11.073459124367897,111.42857142857143,71.4632729848135,1170.913081125318,NORMAL
2029-04-15 00:52:00,2400,81.56305656601761,85.48852684726958,86.1453239471618,60.557026923124596,1.3590734960707804,8.286087233999918,40.20002371454615,22.471567231708967,94.62555899170333,11.072093777052698,112.43697478991596,72.18425003923596,1168.0759823117498,NORMAL
2029-04-15 00:53:00,2400,85.71278239251376,86.35350414731755,86.99117702487267,62.390230048047705,1.5623415101832356,8.758026505665036,39.55469010551647,22.669052048116672,92.87794730092095,11.070640006494045,113.4453781512605,70.57167246603169,1169.6305799151778,NORMAL
2029-04-15 00:54:00,2400,86.02078957180257,87.33292498515736,90.2359144005708,63.959207142733376,1.3285071151916052,7.979831417515661,40.007914766952936,22.37924389714817,91.79890193439445,11.071542774232556,114.45378151260505,70.96853482230058,1167.693862043934,NORMAL
2029-04-15 00:55:00,2400,86.64360821480447,88.87605984340705,90.90572708148703,63.14361728732632,1.653931922578007,8.633390052860749,39.606606647544226,22.48923457280886,89.99870772406302,11.073926278803755,115.46218487394958,70.92116826900913,1164.2473047001452,NORMAL
2029-04-15 00:56:00,2400,84.04955625903982,89.65885244814135,91.53575051636783,64.8949074087746,1.5627087843011633,8.890960960226673,40.4168979516083,22.641699955267377,90.05314895967149,11.074011048169865,116.47058823529412,70.82831736527812,1158.672932398347,NORMAL
2029-04-15 00:57:00,2400,90.06871463556868,92.68755365046587,91.21850846809116,62.60990564419886,1.2140345913573083,8.12220922251519,40.11816956235754,22.859065352286933,89.25645318189713,11.072808179897999,117.47899159663865,70.51051272511218,1156.2486065840455,NORMAL
2029-04-15 00:58:00,2400,90.08540896891172,93.72951198278328,94.23246279050602,65.03285392136823,2.3360184534795003,7.312282870870475,40.66392825987415,23.138555091934954,88.83439336829505,11.0740702314997,118.48739495798318,69.9450025432856,1162.5538306055216,NORMAL
2029-04-15 00:59:00,2400,91.51747945737404,95.09923845895044,95.72505165635103,65.89248169809822,1.7930037769468505,7.039772109809653,40.22403171187175,23.043597236689767,86.59405467645985,11.07390205195365,119.49579831932773,69.9310428359262,1153.4643565070369,NORMAL
2029-04-15 01:00:00,2400,91.57546255317506,94.07256606203627,97.42855721051299,67.7849841337347,1.5256694278261462,8.205539617348755,40.35314454376318,22.65101270797087,86.33648536109824,11.071967467910673,120.50420168067227,69.71282514944836,1145.8316193325538,NORMAL
2029-04-15 01:01:00,2400,94.47913717810268,97.82570569271874,101.12642453608443,71.52585145820805,1.4947504632914725,7.7079031284002495,40.01591402884569,23.281064824162584,85.63625268689364,11.072863899473244,121.5126050420168,70.38254456864733,1142.6279398380025,NORMAL
2029-04-15 01:02:00,2400,94.63956153230723,98.38999396449005,101.44417395601006,69.06088620040562,1.7826776237402957,7.99975753438238,42.102511187787435,23.13168510656364,84.47832782680362,11.072505318438331,122.52100840336135,69.70043096652624,1139.6734211865014,NORMAL
2029-04-15 01:03:00,2400,95.80249385623334,99.09225270471754,103.51447755897415,70.13110863031302,1.8994070458520624,7.975800886646532,40.14764001510385,23.361542227135036,82.98242974576858,11.070973311104511,123.52941176470588,69.48328078517591,1138.3964477076079,NORMAL
2029-04-15 01:04:00,2400,97.43968203686498,101.61452162180775,101.37657264309088,68.55541624299212,1.2450657622347912,8.008610117568677,39.26916514461363,23.055269119698472,82.25042612414624,11.071548394797068,124.53781512605042,69.01490003609844,1142.8495682919413,NORMAL
2029-04-15 01:05:00,2400,101.63682686580499,101.7658450344099,107.74004377500854,74.060739697835,1.5909190145558876,9.069653758834106,40.417635359158986,23.248613375811114,82.70899716780352,11.070484000014714,125.54621848739495,68.82506592794027,1130.444296446323,NORMAL
2029-04-15 01:06:00,2400,101.96351304467058,103.94124645500193,105.68174712507124,73.99126400533169,1.8389962533320323,7.969947587766937,41.561771629668954,23.322340877989344,80.0734326789609,11.069487548876412,126.55462184873949,68.85824782520552,1131.8551883787532,NORMAL
2029-04-15 01:07:00,2400,103.37875536607496,105.46842542260572,106.46340450621919,74.09695777419395,2.1366959432460235,8.096544076539145,40.49141474269922,23.678744153645074,80.15672401144626,11.068317666087538,127.56302521008404,68.68881233966286,1129.5789800323473,NORMAL
2029-04-15 01:08:00,2400,104.7245199271159,108.06875555994702,110.10863620368897,77.92016452650175,2.1910609746931082,7.774015786966091,42.16063901521963,23.56425657901118,77.47087760441462,11.068529109866125,128.57142857142856,68.86283913325687,1127.9921295592017,NORMAL
2029-04-15 01:09:00,2400,104.34263883563854,107.92727081855537,111.54129199490508,76.86591967617262,1.531355378275171,7.977479925813287,40.625807452721695,23.73629925553235,80.3625649472148,11.070134194116887,129.57983193277312,68.32613142506399,1127.0913120554635,NORMAL
2029-04-15 01:10:00,2400,105.82161305534936,109.93285321872082,111.03101480342413,75.08041465269852,2.21844101514999,7.959203263510376,40.7638191988572,24.06091291756608,75.66294623950073,11.070248030006749,130.58823529411765,68.72292775948549,1121.980673871449,NORMAL
2029-04-15 01:11:00,2400,106.9321614152607,111.86991591375194,113.30120163105413,76.94572564728738,1.9591015106216803,7.862032730174787,40.87758476904487,24.005084657453054,77.1735097265426,11.069105350032597,131.5966386554622,68.70064615180189,1120.5698166652949,NORMAL
2029-04-15 01:12:00,2400,110.79626554468834,114.56077259735429,114.75715588429875,78.8783856917335,1.9405578446388478,7.807500752721724,39.307663018502666,23.97394662922056,74.18948335621802,11.068350257203006,132.60504201680672,68.16377043988136,1123.0285113453265,NORMAL
2029-04-15 01:13:00,2400,112.27144715228846,111.70523448048634,117.54883428558469,81.6302207806132,1.7447621256483994,8.091220527420283,40.84302932556046,24.13558652353017,76.64390668933397,11.068815538209366,133.61344537815125,68.229716205619,1112.7514404355336,NORMAL
2029-04-15 01:14:00,2400,112.34138660405304,115.21626694932502,117.30139007170521,79.95460801491691,2.276944825932891,9.259322043839946,40.20893777361131,23.96984468521449,73.46001259617785,11.069060271872159,134.6218487394958,67.47486264422375,1108.9204530582208,NORMAL
2029-04-15 01:15:00,2400,112.59566803721124,115.29916170189215,121.42584502955948,80.90106677570337,2.035105034647244,7.498233738915964,40.89852074059789,24.11772129224454,73.32950864891053,11.06860711469454,135.63025210084032,67.16413555619033,1115.4237359260178,NORMAL
2029-04-15 01:16:00,2400,116.55558845626516,118.18919703274325,121.03577478529328,84.60506863385814,2.586881670377843,7.614421029135406,41.24670384160052,24.184110377402767,71.43447162581826,11.069292110723874,136.6386554621849,68.29948004815367,1111.7731901726768,NORMAL
2029-04-15 01:17:00,2400,116.5229896604571,120.97784624511078,124.05264285689765,85.90446124773429,2.845193334896729,8.205028865348716,42.37534909559074,24.052289660603826,70.13619410675693,11.069650184865589,137.6470588235294,66.95218555979835,1108.6737312145876,NORMAL
2029-04-15 01:18:00,2400,116.68094214133222,123.50746033388292,124.62366242181083,87.55549548534493,2.384145835688801,7.936960204216776,41.36094409494676,24.51521367381301,69.26864249357656,11.069144700475098,138.65546218487395,67.14705038120118,1100.5506013605193,NORMAL
2029-04-15 01:19:00,2400,118.08296537429818,123.85074012844754,125.87530026706371,87.66145377655913,2.231150963435285,7.781890410859653,41.24893274500649,24.51232991346985,69.90603560837198,11.069685367874042,139.6638655462185,66.504617029537,1098.0650309455996,NORMAL
2029-04-15 01:20:00,2400,120.52133340983433,123.73552085127734,127.43784077841035,85.3362994277476,2.1876181998512645,7.892481949185999,41.061496060209834,25.023939879373224,69.05581698410674,11.070354876594946,140.67226890756302,66.61590446469998,1103.9673499285734,NORMAL
2029-04-15 01:21:00,2400,119.92830973818812,123.84290708214017,126.73198522779508,88.58954259988352,2.539026433047191,7.907066840145445,42.72861016626637,24.853964903587695,68.55379033722123,11.071636656685117,141.68067226890756,66.55172530147934,1099.8230767634918,NORMAL
2029-04-15 01:22:00,2400,123.41031881586049,126.79706057106952,130.6174617634604,90.73434866576325,2.4741182715408803,8.945161622521802,42.70985623695167,24.566922126408492,65.9429397711263,11.071882794739048,142.6890756302521,65.52431346264142,1097.1145819119579,NORMAL
2029-04-15 01:23:00,2400,124.73686970430452,126.83524707355902,132.3729571802787,91.27358338982502,2.397783437674004,8.37630122248763,42.11940561971221,25.05876623915029,66.26363311722614,11.071649804815896,143.69747899159665,65.30571493651924,1095.656085634788,NORMAL
2029-04-15 01:24:00,2400,123.5005246219156,129.85556765304523,134.88935142512076,92.4262064011755,2.049927316443733,7.088694647765128,41.57267260174727,24.82032660051437,64.13325798423857,11.070696607045802,144.70588235294116,66.16257798782756,1089.5667223276587,NORMAL
2029-04-15 01:25:00,2400,127.27492718811584,130.41992015283915,133.87503458944198,91.81395980735833,2.4463007831455332,8.430948597026338,41.80223257627464,25.378594487828266,66.32384010764382,11.07133051319616,145.71428571428572,65.81193510307878,1088.3531395768857,NORMAL
2029-04-15 01:26:00,2400,126.3637712727949,133.25925002656444,135.38806644113552,93.84236496799407,2.8130204956003513,7.845845843678697,43.40159407070207,25.09092318597367,64.26245338443198,11.072268589518034,146.72268907563026,65.7678944275602,1087.121729781336,NORMAL
2029-04-15 01:27:00,2400,132.77763662274077,133.41907777302333,136.3474302730053,94.60663415753368,2.4013488042623745,7.437532096331103,42.933635321310135,25.291323142036717,62.32339349008886,11.07180410482013,147.7310924369748,65.00859190451979,1084.1119079284642,NORMAL
2029-04-15 01:28:00,2400,130.51593350789136,132.65404991019068,138.5316757338925,97.00414266874455,2.6116213000975703,7.723461068164649,42.986947542425405,25.389091482030366,64.47023681960303,11.072877121701561,148.73949579831933,64.04562819116335,1074.0651875125425,NORMAL
2029-04-15 01:29:00,2400,134.35135178593046,136.24927108147185,138.3724950073726,97.84893744793413,2.1825937420936588,8.111621098278402,41.97205142007718,25.250499782786257,59.28502257238875,11.072623099644753,149.74789915966386,64.80179141289136,1081.2549867213345,NORMAL
2029-04-15 01:30:00,2400,132.5554560951057,135.7583574782905,141.8499104210435,98.52697088079285,2.357208216968602,8.092102835148697,42.753969231323765,25.42612580625436,60.87341136153706,11.072876935028727,150.7563025210084,64.68860436455955,1080.8426094824288,NORMAL
2029-04-15 01:31:00,2400,134.69665441346092,138.34457554376147,141.0130711471486,98.41015500527689,1.9937437089618997,8.097965823086195,42.88281626884905,25.93576300921612,62.37730048171964,11.071552200147945,151.76470588235293,64.38668796886807,1066.0769051593008,NORMAL
2029-04-15 01:32:00,2400,138.34722342502323,141.49328723147124,144.927379413428,99.63273344321304,2.536289469779342,7.503620038356003,43.579377335161254,25.651870552196673,59.33261650467673,11.070832504335149,152.7731092436975,64.81850043635696,1067.8291375648867,NORMAL
2029-04-15 01:33:00,2400,138.52463201242796,142.73150252911827,144.9722340170709,99.85902228178337,2.484058973094571,7.723060000344333,42.67924838950231,25.950522031276737,58.040888679042936,11.068983754997538,153.781512605042,64.615183029866,1065.8336023012293,NORMAL
2029-04-15 01:34:00,2400,137.7205494890646,144.43585942968195,147.31615536344415,100.50064279914332,2.302661123771144,7.270716995223747,43.160713050210816,25.72291561097622,57.631170937064375,11.069266975908741,154.78991596638656,63.95538652975089,1058.2643721811878,NORMAL
2029-04-15 01:35:00,2400,139.4492969337598,143.48918940034187,147.48278493902401,100.93528063091841,2.369619392403507,7.933913075783094,43.24687164111651,26.30990460014946,58.35293750868316,11.071110809354312,155.7983193277311,63.38135681420366,1061.3331728200178,NORMAL
2029-04-15 01:36:00,2400,141.86456448802045,145.0148551798799,151.76057522830536,103.28922389140567,2.7451962189463504,9.705272925874581,44.0092939569827,26.22949691323502,58.29730949770416,11.070039184840871,156.80672268907563,64.23341325171695,1062.9313234880094,NORMAL
2029-04-15 01:37:00,2400,143.34619069972416,148.01555198556696,150.82107170911783,106.28958472559263,2.656555181748835,8.131881426406366,42.82842249168737,26.062103845462786,55.39425564250319,11.069521093690833,157.81512605042016,64.00588329172497,1052.5979423494407,NORMAL
2029-04-15 01:38:00,2400,144.5953179737027,148.73305639419772,152.52246115025494,105.67631310401572,2.5679112017347734,7.330647802833367,43.69411523771726,26.019818985284665,55.153543739941256,11.068487728027574,158.8235294117647,62.66942430249091,1056.4766664034712,NORMAL
2029-04-15 01:39:00,2400,146.1455027322907,151.92135711488646,154.9856325476917,108.38038862441383,2.2984624625712766,6.58572559357256,44.07568313224827,26.347445173919173,54.78657221004297,11.070488854666438,159.83193277310926,63.589198185130385,1055.1182887920204,NORMAL
2029-04-15 01:40:00,2400,147.38557456299125,152.41622858399973,158.2437044211588,110.33788949411688,3.6461141306664393,7.920834176967188,43.38733737251363,26.192044628782664,51.73331771148614,11.071359278783817,160.84033613445376,63.925064060234504,1053.315639315238,NORMAL
2029-04-15 01:41:00,2400,150.4658453853951,153.40715032490874,158.65824960290996,110.21443321009743,2.290673229400708,6.363269958084052,42.38640220933863,26.58876319283925,52.76270651948079,11.073087611732069,161.84873949579833,63.53641752995205,1044.5115419926246,NORMAL
2029-04-15 01:42:00,2400,152.69093128428315,153.7969656385541,157.8859820927748,107.60745804840934,2.591672717254368,8.769033772985615,44.062383819251394,26.608697430484067,54.42406233586531,11.075466027753182,162.85714285714286,62.62901966598427,1047.976572507271,NORMAL
2029-04-15 01:43:00,2400,152.48462980831943,157.08180237875266,160.9709280437011,111.56112225996625,2.735266578717684,8.186898599410387,43.71996441156419,26.86430917617996,54.23905112256047,11.074825606912844,163.8655462184874,62.63155753570212,1039.7087978392433,NORMAL
2029-04-15 01:44:00,2400,154.46336225844877,158.53442521587465,161.0396004726869,114.03434594084537,2.905593326558391,7.592827429460584,44.227754733354466,26.817269340328327,51.768227400760836,11.074776196244535,164.87394957983193,63.02635451045527,1034.885031655567,NORMAL
2029-04-15 01:45:00,2400,154.58877458156658,158.41267353332847,163.1067159591651,113.34064676432334,2.4286533166451063,7.854372863990962,44.065938306755925,26.864576249240258,52.27995024266779,11.074273989525638,165.88235294117646,62.649362256187196,1032.5337086987697,NORMAL
2029-04-15 01:46:00,2400,156.4853215389623,159.54321116587477,162.4773810189662,112.46512955134044,2.716185460085945,7.975102261155184,44.55464097161581,26.868271802537215,50.27409359283271,11.074531492043384,166.890756302521,62.71895936107687,1032.3380386049969,NORMAL
2029-04-15 01:47:00,2400,157.41811375504307,162.0266685047539,167.18670409011548,115.77365681916402,2.7385621381695286,8.774540421691567,44.8110596426045,26.97201392561348,49.50002913901177,11.074479624832518,167.89915966386553,60.99493144683471,1030.0503442495044,NORMAL
2029-04-15 01:48:00,2400,158.92315156886218,162.85244404608397,168.45317569972977,115.80257402184014,2.888566490447291,7.076384025318523,43.69737131715718,26.761302043643013,48.416100999720456,11.075039471972035,168.9075630252101,61.71472565931923,1030.634342389199,NORMAL
2029-04-15 01:49:00,2400,160.74012779250538,164.04162703631587,169.77347075283504,119.04053455091848,3.179937811764314,8.182962927668319,44.23028741725789,27.092240762909693,47.5837191678306,11.076849692638547,169.9159663865546,62.24651547082473,1026.0537827315306,NORMAL
